,ED,NSE,logNSE,NSEfdc,NSErunoff,beta,Ce,Drainagecapacity,Interceptionstoragecapacity,Kf,Meltfactor,Mm,Ratio_Pref,Soilstoragecapacity,Temp_Thresh
45,0.4583648927591528,0.24711649371137434,0.5058934083845267,0.8946325551178929,0.864662262113852,0.959,0.626,0.0,8.093,0.765,3.561,0.8258,0.588,589.13,-0.566
46,0.45072523232150524,0.28493767889251853,0.5357554640758566,0.87192431494149,0.7366135028160123,0.313,0.692,0.0,1.881,0.385,3.36,0.9585,0.515,275.7,-0.735
47,0.4067664853292547,0.33807476566105354,0.5538106679647424,0.9374682937963341,0.8561398450196195,0.242,0.431,0.0,9.887,0.89,4.338,0.9242,0.504,647.67,-0.405
48,0.5687046429649938,0.49423140997124415,0.1497105637648275,0.4643832397065101,0.8326065181087764,1.494,0.435,0.0,7.431,0.325,4.402,0.9591,0.822,133.01,1.957
49,0.4383476663683329,0.2792157262826379,0.5473430541520814,0.8170881739041087,0.896512365695756,0.635,0.502,0.0,8.089,0.703,3.147,0.7999,0.329,310.0,-0.885
50,0.28103768123231176,0.5232956181773516,0.7363949960800777,0.9162731379597513,0.8896194767085448,1.327,0.401,0.0,4.455,0.459,4.901,0.6137,0.504,389.64,1.768
51,0.4567625983899172,0.2708407269132197,0.5147343746173032,0.8166712028517069,0.8162532596716522,0.954,0.788,0.0,6.734,0.127,3.58,0.114,0.494,279.1,-1.097
52,0.4693767612424403,0.2231542789031381,0.509058530563435,0.8084399769217161,0.992919552487201,1.352,0.761,0.0,3.486,0.6,1.49,0.3154,0.194,729.59,-0.331
53,0.5472222984211385,0.4170135304684319,0.1918513365502137,0.5498798991973997,0.952847221522451,1.068,0.617,0.0,8.429,0.46,2.925,0.786,0.775,565.08,1.26
54,0.5192433869663834,0.20061336955298825,0.4416951341711919,0.8992343069995974,0.6571038836587922,1.668,0.735,0.0,6.694,0.336,3.183,0.3171,0.652,111.09,-1.196
55,0.46412090918849136,0.22174131780046602,0.5373200247982266,0.7992547305979009,0.9603153137240915,0.255,0.496,0.0,1.631,0.269,2.075,0.594,0.432,362.32,-0.175
56,0.6126093166275918,0.03041503959205405,0.3614796363523528,0.6083912126044531,0.9999183404174427,0.36,0.513,0.0,4.912,0.821,1.182,0.3154,0.124,113.96,-0.724
57,0.2710896766512187,0.5264255049720366,0.7473716169821467,0.9319604798163079,0.9648549776865002,1.091,0.516,0.0,2.684,0.533,4.828,0.6199,0.384,508.13,0.777
58,0.46653920435675444,0.2219284179350881,0.6088802419825402,0.7218537939482883,0.8131847090365955,0.419,0.628,0.0,6.278,0.686,2.514,0.2095,0.162,605.37,1.366
59,0.5057812882934578,0.323379281966513,0.49276519011383524,0.7060102121883486,0.529121987579358,1.354,0.626,0.0,3.557,0.63,1.697,0.2246,0.297,640.02,1.41
60,0.4349145076061236,0.2791798100864723,0.552330581567003,0.8087514110455709,0.9939305238335066,1.743,0.632,0.0,3.623,0.119,1.89,0.244,0.599,359.64,0.455
61,0.6076642882194765,0.3385811080047738,0.6959571240008803,0.8515128075440488,0.03820060238547007,1.935,0.466,0.0,9.584,0.101,2.92,0.1751,0.265,631.3,1.466
62,0.6046579888804576,0.057623273344154735,0.3266609046735871,0.6734837249726631,0.8801132869224731,1.602,0.437,0.0,4.827,0.223,1.757,0.2792,0.321,149.8,-1.901
63,0.36178041767214386,0.4558953445967806,0.536933545944638,0.885720385710247,0.9998121195965783,1.994,0.647,0.0,9.555,0.871,4.697,0.2874,0.666,243.1,1.521
64,0.46272124708354373,0.27832805660755733,0.5481356748940024,0.6374419989884729,0.998065128065872,1.316,0.523,0.0,1.327,0.591,3.863,0.246,0.205,437.5,0.598
65,0.4123105382961692,0.3579046718567709,0.5660411371434723,0.8022795635340111,0.7992517898238832,1.708,0.449,0.0,6.547,0.505,4.132,0.7368,0.527,714.03,-0.738
66,0.3248183171522659,0.4337907542076167,0.7007867318816521,0.8951776263647978,0.9696926283363249,1.8,0.457,0.0,7.554,0.239,4.062,0.6439,0.147,386.33,1.114
67,0.4755407757282835,0.5038928557337429,0.32669500374576643,0.5848200628144254,0.81911379072279,0.836,0.788,0.0,4.11,0.26,4.753,0.7315,0.719,476.78,1.922
68,0.4516464179322867,0.23311331491203346,0.5764920412622715,0.7798556792602725,0.9995035215011916,1.176,0.695,0.0,1.643,0.30300000000000005,1.456,0.9616,0.393,737.07,0.457
69,0.4906351620830883,0.24568072869255464,0.47081659327313374,0.7257339093619333,0.8034372375182474,1.315,0.413,0.0,4.039,0.551,3.46,0.9161,0.315,723.59,-1.925
70,0.4645176361612111,0.28495354186713484,0.4252192359467898,0.8542331515221935,0.9860644666374733,1.836,0.413,0.0,5.584,0.92,2.411,0.3423,0.489,392.06,-0.128
71,0.5436371848946204,0.1464794428641959,0.35337475076421054,0.8791673381959166,0.8552814157087265,0.472,0.479,0.0,4.504,0.634,2.509,0.5224,0.721,261.61,-0.424
72,0.6128748076405147,0.15623457639101346,0.15919422198895927,0.7868740175152341,0.8046925794121205,1.264,0.645,0.0,7.69,0.612,2.871,0.5042,0.874,174.49,-0.121
73,0.43897925138956434,0.2534664122388185,0.6251683158024445,0.7673767632818709,0.8625722982547085,1.241,0.656,0.0,5.525,0.982,2.005,0.5573,0.23,614.4,0.745
74,0.46462865267988407,0.27705789802633607,0.5383391216370668,0.6426921839678397,0.9913852016918134,0.153,0.427,0.0,4.44,0.616,3.737,0.0532,0.205,454.51,0.161
75,0.4129975264063613,0.29211899834269095,0.6346129694646099,0.781678452705366,0.9994214957702194,1.345,0.581,0.0,9.038,0.572,2.554,0.911,0.191,710.69,0.343
76,0.45323213791818434,0.30004212073735337,0.5228554935696949,0.830224666739247,0.7256901262709068,0.501,0.647,0.0,8.468,0.473,4.756,0.4496,0.628,662.45,-1.206
77,0.44276635680736043,0.3477373891581622,0.43331466876469127,0.8615110361689715,0.8643157502162578,0.649,0.685,0.0,4.536,0.384,3.0,0.7745,0.683,367.79,0.058
78,0.41390896916269865,0.32184095080889796,0.5386748650612858,0.8882947203594371,0.9908406666327421,0.878,0.795,0.0,2.084,0.905,2.423,0.1541,0.394,624.92,-0.188
79,0.5393780609695868,0.20684537156352234,0.38531020647952474,0.6209807767655173,0.8854513545626864,1.455,0.402,0.0,8.352,0.747,4.152,0.2246,0.386,524.77,-1.631
80,0.33634425301281706,0.465171432782423,0.6103552019387593,0.8909039827827401,0.9476242403573986,1.394,0.56,0.0,3.947,0.68,4.536,0.917,0.237,483.99,0.472
81,0.41506972186244423,0.2960297539994934,0.59352914957923,0.8316585884786581,0.9999245078042678,0.405,0.461,0.0,1.035,0.11,2.995,0.4454,0.454,373.5,0.103
82,0.5860435725905498,0.2630568636040882,0.38934276965237813,0.7067333363141644,0.3902496407442736,1.681,0.786,0.0,8.241,0.76,1.635,0.2403,0.69,545.96,1.767
83,0.4392223913667389,0.29163345080233716,0.4987287601732635,0.8674141850862793,0.967903051614006,1.466,0.587,0.0,1.262,0.736,2.339,0.9116,0.267,529.06,-0.342
84,0.458325823412998,0.27081500775355327,0.4921369960590062,0.9444515870189198,0.7819884595837335,0.307,0.663,0.0,4.569,0.706,4.137,0.9953,0.714,582.14,-0.281
85,0.47762453887277634,0.4388207047616641,0.6502343357484319,0.8497330522123768,0.32719807993527195,0.58,0.413,0.0,7.619,0.347,3.868,0.0131,0.139,501.72,1.609
86,0.3348644673748277,0.4460803191988971,0.6401252836257307,0.8958557358621498,0.9632033422191979,1.24,0.708,0.0,6.787,0.128,4.981,0.1577,0.631,735.52,0.372
87,0.4987590672707211,0.1912532581388734,0.460145952827969,0.9400229944922104,0.7856836384445921,1.284,0.586,0.0,9.262,0.827,4.184,0.6372,0.657,670.16,-1.503
88,0.3898849540901519,0.3958266890931239,0.5365394794172773,0.8894984161682131,0.8734714817790037,1.941,0.582,0.0,9.671,0.335,3.704,0.3166,0.802,446.11,0.604
89,0.3246222462173807,0.4442436954161284,0.6819933713347868,0.897275984675375,0.9688086282327741,0.188,0.644,0.0,2.231,0.598,3.869,0.4598,0.278,147.49,0.652
90,0.3982803637213995,0.36791382448334786,0.5853561247401335,0.8258208019837231,0.819146128289107,0.604,0.481,0.0,2.909,0.555,4.633,0.8006,0.486,160.03,-0.416
91,0.5418858141397287,0.16996930669852972,0.4236944248408152,0.9215389863366192,0.6161696418776348,0.203,0.683,0.0,1.906,0.501,3.899,0.0809,0.774,561.11,-1.342
92,0.32932876959946783,0.426265997585224,0.7011898505466622,0.8760325992977711,0.9980956461657157,1.392,0.76,0.0,1.913,0.538,3.715,0.1434,0.117,138.24,0.639
93,0.37998229313813436,0.3820289226868592,0.6182483845983309,0.8338633105769035,0.8505937599554618,1.641,0.608,0.0,3.602,0.125,4.65,0.5607,0.625,487.09,-0.568
94,0.4262142472791672,0.3523776449065562,0.510335389789786,0.7445688972587892,0.9530623309238976,0.201,0.716,0.0,2.143,0.2,2.218,0.5774,0.329,392.62,1.281
95,0.4863243642754191,0.2140379193441324,0.46654354308284407,0.927198164240808,0.8039559789074207,1.472,0.592,0.0,1.981,0.797,3.28,0.5263,0.582,222.25,-0.982
96,0.6932273077365154,0.14438212996149102,0.21697905968991915,0.24606086257022297,0.9071105747418178,1.005,0.507,0.0,5.709,0.301,4.979,0.9701,0.167,558.35,-1.548
97,0.4913842009430491,0.2275650545085698,0.4624740936072067,0.8030847140794294,0.7963624375100888,1.934,0.596,0.0,1.747,0.648,3.007,0.8258,0.22,425.15,-1.848
98,0.30990525959445836,0.4531426068504987,0.7761864738706774,0.8910452072442351,0.8478539191695245,1.448,0.459,0.0,8.977,0.3,4.714,0.6852,0.325,309.56,1.751
99,0.5334616288665079,0.13100141054130643,0.41006501919695204,0.889698917269802,0.8484180783078469,1.709,0.485,0.0,6.589,0.801,3.163,0.0144,0.626,742.1,-1.086
100,0.5712758051126644,0.12268280150476307,0.352890382077125,0.7843759122105973,0.7344927300248456,1.772,0.785,0.0,7.826,0.465,2.505,0.2249,0.379,85.53,-1.896
101,0.5041203369800998,0.17788321917329664,0.45084880529597915,0.8171261237293937,0.9247446610281685,0.481,0.76,0.0,2.268,0.791,2.503,0.2573,0.461,129.25,-0.869
102,0.3828789668950367,0.3614723502883541,0.5966820689996801,0.875851474700649,0.975721533907974,1.928,0.645,0.0,7.947,0.179,3.728,0.7578,0.203,696.2,0.13
103,0.44122861807639296,0.32538892075423564,0.5394680449557644,0.8251255837238802,0.7154654286163117,0.1,0.451,0.0,7.261,0.244,4.508,0.9317,0.477,548.87,-0.998
104,0.4207620116430242,0.3312646820091263,0.5463448321670958,0.9286435211138608,0.7762568484653568,1.732,0.502,0.0,3.524,0.684,4.762,0.8429,0.593,556.28,-1.1
105,0.5626731434063754,0.13463037075089912,0.41879849532643787,0.5772212393550831,0.9683361321178936,1.667,0.76,0.0,8.541,0.374,2.229,0.1056,0.256,482.07,-1.054
106,0.3257920644063964,0.42778334242999805,0.7096426926900867,0.8867634820972394,0.9996856353459392,1.238,0.779,0.0,2.632,0.15000000000000002,4.249,0.1388,0.251,692.69,0.772
107,0.42937792132311436,0.4429608701280461,0.4004988158529921,0.745539793244343,0.9450696945690779,0.421,0.406,0.0,6.152,0.372,4.292,0.4609,0.676,696.55,0.985
108,0.4549204360061515,0.2885387696239434,0.5024501715291603,0.7922341353509648,0.8241852004773986,1.574,0.579,0.0,9.92,0.869,3.888,0.5183,0.285,651.33,-1.82
109,0.4841139377054202,0.26336903030225556,0.4008126949460781,0.8314988170535721,0.9138492135112888,1.941,0.414,0.0,5.148,0.378,1.663,0.0032,0.515,288.54,-0.461
110,0.29867094595230753,0.4709051518329527,0.7390611425017368,0.9062616239875144,0.9999164696646712,1.954,0.634,0.0,7.245,0.334,4.747,0.8103,0.259,381.64,1.109
111,0.3559400401277692,0.3934191861108032,0.6611882315289076,0.8559644310990915,0.9426126728010984,0.341,0.669,0.0,4.474,0.695,2.542,0.1592,0.428,308.3,1.19
112,0.37017384707899714,0.37664555187522575,0.6188815013588389,0.8840779047426119,0.9707647802682874,1.924,0.602,0.0,1.881,0.247,2.667,0.5704,0.778,71.64,1.386
113,0.41947909627844804,0.2906436417202638,0.6385639171223211,0.7462746506011961,0.9248214731925459,1.452,0.452,0.0,3.061,0.382,3.941,0.0668,0.102,532.02,1.251
114,0.587722419225266,0.07651093630830574,0.31728663994999606,0.8408852344974445,0.806548515409843,1.71,0.74,0.0,9.116,0.309,1.642,0.5459,0.579,505.5,-1.468
115,0.30861331930836,0.4817250925454585,0.6955282317443762,0.9051756089172645,0.8967279277240765,0.142,0.708,0.0,3.885,0.958,4.165,0.7688,0.124,504.02,1.365
116,0.3398311996216912,0.44617490951942795,0.6302033685193151,0.8640985755920114,0.9999830036604576,1.682,0.737,0.0,2.892,0.461,3.236,0.0469,0.267,505.22,1.025
117,0.45824735887831536,0.2677945061330621,0.5124153802132309,0.7444239465300763,0.9720750672872731,0.74,0.482,0.0,6.38,0.591,1.589,0.8022,0.17,132.6,0.953
118,0.3666765504218528,0.3844557467267603,0.6140394669552653,0.942745941396528,0.9183392230956468,1.076,0.68,0.0,8.817,0.94,4.763,0.0566,0.506,334.88,-0.296
119,0.3374052066408979,0.4217090331605433,0.6674812496276084,0.898118069362091,0.9999336244786837,0.498,0.508,0.0,5.236,0.186,4.072,0.4144,0.406,506.18,0.785
120,0.32631547203256367,0.4213304418696141,0.7425118577610359,0.8950935857180997,0.8826833665102659,0.711,0.506,0.0,5.83,0.247,4.181,0.1847,0.187,342.36,1.306
121,0.30204709014338776,0.4827984894975832,0.7014048176990845,0.9098308466572455,0.9880493898689849,0.607,0.494,0.0,9.349,0.471,4.848,0.8577,0.187,338.25,1.286
122,0.4287500167569222,0.273767788413224,0.5817411453949917,0.8184714578491046,0.9999645161773442,0.709,0.59,0.0,5.638,0.495,2.023,0.1386,0.162,735.68,0.027
123,0.4747644545928198,0.23903370485566,0.5076798986026034,0.7281239781267455,0.9210076362931285,1.772,0.546,0.0,4.003,0.845,1.272,0.8075,0.363,720.01,0.896
124,0.5489790975267962,0.2307634845494002,0.38920465550862315,0.5362039393026681,0.839969869674306,1.752,0.747,0.0,9.398,0.158,4.179,0.9527,0.283,694.66,-1.916
125,0.5761951904850361,0.08497212140288479,0.343088412985163,0.7986806621965004,0.8633791281889192,0.986,0.575,0.0,6.057,0.223,1.752,0.3925,0.49,200.01,-1.339
126,0.3950691019515649,0.3341470616548906,0.6035905824124719,0.8458048483572613,0.9935444115498692,0.994,0.758,0.0,3.345,0.252,1.859,0.847,0.541,678.9,0.302
127,0.3941529627057689,0.3245804179258911,0.6258395703769406,0.8411334112923349,0.9999907019333972,1.696,0.758,0.0,9.647,0.167,2.205,0.7737,0.616,614.62,0.644
128,0.47775369175138566,0.30142004482003626,0.41213815986286306,0.8899435050104345,0.7406037182798048,0.691,0.484,0.0,4.604,0.667,4.726,0.4392,0.68,148.56,-0.359
129,0.4068788779853445,0.3494197208874332,0.5644561888433001,0.8920256500489726,0.8061182985735473,0.705,0.689,0.0,4.717,0.789,4.862,0.9695,0.453,338.01,-1.183
130,0.3470222285427318,0.4465106435034819,0.6458943901740453,0.8769329822094719,0.8134230269350989,0.639,0.557,0.0,9.22,0.37,4.988,0.3981,0.467,54.84,0.112
131,0.4142401464901083,0.31150667461392745,0.5742134386642883,0.8645747792127786,0.8872066025156801,0.835,0.58,0.0,6.936,0.474,3.07,0.7591,0.514,409.75,-0.398
132,0.483973875046532,0.22613626227819073,0.490088360340837,0.8937664768201379,0.7416159435213676,1.705,0.707,0.0,1.985,0.937,4.796,0.9121,0.522,329.78,-1.864
133,0.5908230752737249,0.25869890031645626,0.2444270616796964,0.5140456816225645,0.8007056447364356,1.972,0.589,0.0,8.328,0.999,1.27,0.7852,0.461,554.78,1.273
134,0.5177086354046427,0.34667587970058766,0.2505251970715143,0.7178673937498552,0.9371889277996609,0.118,0.577,0.0,3.853,0.844,4.239,0.1216,0.735,365.65,0.858
135,0.5086456518477639,0.15528892590513754,0.5382657221386697,0.6872750252266789,0.8982682710411746,0.589,0.539,0.0,3.258,0.262,1.156,0.7071,0.341,694.41,1.279
136,0.35514512415227223,0.4363809575934079,0.6121545255943412,0.9295648071629778,0.8226286847704273,0.517,0.625,0.0,8.838,0.645,4.72,0.5839,0.41,172.92,0.052
137,0.4438081638669542,0.257586002483321,0.6027614023015331,0.7191669521180655,0.9956991550792569,0.937,0.482,0.0,7.376,0.126,2.943,0.4969,0.462,376.75,0.356
138,0.38807487099597976,0.43751434109978404,0.7619131336375986,0.9070851027338723,0.5302130573786323,0.383,0.763,0.0,5.503,0.163,4.455,0.4898,0.302,705.3,1.537
139,0.4346617525425755,0.4989422301307189,0.3687758480082386,0.6771940175054066,0.9550908099033513,0.32,0.494,0.0,7.941,0.748,4.869,0.731,0.464,734.31,1.542
140,0.4751296692932111,0.41685507995587334,0.33538494241011696,0.6518310741246659,0.9998074459908084,1.873,0.42,0.0,3.735,0.731,2.682,0.3253,0.492,386.39,0.954
141,0.3274171690853609,0.4448582663798383,0.667108559723439,0.9017415724281338,0.987580803472453,1.668,0.745,0.0,8.911,0.119,4.268,0.6138,0.7,399.75,0.591
142,0.46384330253071726,0.32471934803389957,0.5060944130418531,0.6063076793524809,0.9247530324508174,1.759,0.798,0.0,7.072,0.426,4.841,0.1806,0.273,593.3,0.025
143,0.6209634656385232,0.08120770250609266,0.19281203305124262,0.8104631296920555,0.896430808132483,1.454,0.602,0.0,8.72,0.753,2.173,0.8316,0.72,542.16,-0.859
144,0.35754460141216715,0.3838706170886045,0.6646463736497606,0.8612111136667826,0.9964304295364509,0.501,0.481,0.0,5.426,0.196,3.936,0.6472,0.403,499.43,0.245
145,0.40831074507665055,0.35011609057766435,0.577951916026773,0.8546894458243992,0.7872047460260285,1.251,0.551,0.0,8.377,0.556,3.943,0.7554,0.38,220.76,-0.792
146,0.43425556018437234,0.32183988306869593,0.546982418824228,0.8104264968054425,0.7692460617018897,1.799,0.574,0.0,8.001,0.465,4.235,0.9659,0.551,354.13,-0.602
147,0.5350652158660755,0.15053594564781547,0.42641031316854217,0.8091806782735688,0.7588095795864939,0.653,0.71,0.0,6.544,0.173,2.919,0.2869,0.801,541.02,-1.658
148,0.3350444704396898,0.4172251553121459,0.694499284806808,0.8801636773784951,0.9587539349161757,0.553,0.618,0.0,3.207,0.302,3.709,0.2284,0.448,230.33,0.545
149,0.4511509887449358,0.33095554013896034,0.5390137622250357,0.8457087202171962,0.6391478711765008,0.797,0.629,0.0,4.456,0.253,4.852,0.0776,0.763,213.85,-1.372
150,0.5627580770882957,0.0855575966472295,0.3760604450887475,0.7982902642775492,0.9756213496107514,1.02,0.712,0.0,8.439,0.924,2.337,0.9333,0.465,729.71,-1.746
151,0.5613242646305003,0.18856870904388234,0.30691528310303395,0.6518557624149484,0.9813413465289735,0.748,0.745,0.0,4.976,0.42,1.139,0.2338,0.749,566.36,0.381
152,0.47494086149797354,0.275013351716208,0.4923192265565727,0.7517866245333102,0.7605840439584322,0.669,0.482,0.0,3.177,0.141,4.157,0.2706,0.481,665.91,-1.899
153,0.4301031382590449,0.32815904311138877,0.5307703135118225,0.9315635931970166,0.7475628269247676,0.118,0.753,0.0,3.418,0.685,4.579,0.6078,0.566,274.79,-1.013
154,0.42773968363586784,0.28113465870158183,0.5709726816016514,0.8240116689370557,0.9935784499410656,1.181,0.678,0.0,8.789,0.765,2.38,0.1799,0.367,240.52,-0.086
