,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,mean,min,max
2074-09-23,0.07875987228903232,0.07934114682881997,0.09344214868415876,0.09657893335505643,0.058652861704833595,0.11694755087779533,0.12114285022553757,0.07230033323589005,0.07690984488045474,0.14286860775449803,0.09863626545362465,0.06941879585393532,0.11837001188261441,0.1275884746474431,0.07902153647809629,0.10855462943211519,0.09615836647399412,0.058652861704833595,0.14286860775449803
2074-09-24,0.07786233302004775,0.0785176912749263,0.09273161046999016,0.09567210081911946,0.05777252040251551,0.11628154845374017,0.1203415524967509,0.0718111104950597,0.0764024457267966,0.14217325036567316,0.09803828687111722,0.06901239484542267,0.1174549995643213,0.1265159197787364,0.07878364923366324,0.10796635126370412,0.09545861031759906,0.05777252040251551,0.14217325036567316
2074-09-25,0.07697511780549869,0.07770302328417479,0.09202677574692499,0.0947738258797478,0.05690543632054703,0.11561934160345783,0.11954556652636332,0.07132570158933638,0.07589844626430137,0.14148137610876205,0.09744393540662845,0.068608826488507,0.11654707785390216,0.1254523860361501,0.07854648363937426,0.10738130516820919,0.09476466410761783,0.05690543632054703,0.14148137610876205
2074-09-26,0.0760980851759897,0.07689690342517755,0.0913274007368868,0.09388402175402853,0.05605137486267431,0.11496091040083477,0.11875485576687204,0.07084393890310554,0.07539783630713971,0.14079292696826926,0.09685318824255654,0.06820798385988897,0.11564617941973816,0.12439779691029612,0.07831004400832135,0.10679942914369145,0.09407642974284192,0.05605137486267431,0.14079292696826926
2074-09-27,0.07523122622966909,0.07609951256462626,0.09063377529575699,0.09300260371901477,0.05521018719856861,0.1143062424926243,0.11796939890793881,0.07036575897806079,0.07490071709120316,0.140108000837546,0.09626602560374255,0.06780979336625385,0.11475242450849854,0.12335208134383478,0.07807435828779807,0.10622076891929083,0.09339392970902671,0.05521018719856861,0.140108000837546
2074-09-28,0.07437441111172083,0.07531064072968842,0.08994577054127073,0.09212948841234717,0.05438166051640315,0.11365532065326545,0.11718916079597677,0.06989108110468735,0.07440709208944572,0.13942655257382408,0.09568242518889249,0.06741418768148084,0.11386582585612227,0.1223151642242487,0.07783943819771752,0.10564527777790082,0.09271709359093702,0.05438166051640315,0.13942655257382408
2074-09-29,0.07352737963065738,0.0745298551665067,0.08926286262765067,0.09126459351110797,0.053565538407996716,0.11300811794326565,0.11641409050234645,0.06942063039410275,0.07391682421118785,0.1387484114095864,0.09510236255984687,0.06702109356600668,0.11298588631993965,0.12128856958581453,0.07760526392816741,0.1050728602785388,0.09204589625267015,0.053565538407996716,0.1387484114095864
2074-09-30,0.0726900766318397,0.07375733124799239,0.08858533230910362,0.0904078384761911,0.05276168737121573,0.11236461553514292,0.11564415918483283,0.06895270635317813,0.07342992307211532,0.13807364772506192,0.09452581789827044,0.06663046329162998,0.11211293878778131,0.12026806478185133,0.07737184082030239,0.10450357885518242,0.09138000139635571,0.05276168737121573,0.13807364772506192
2074-10-01,0.07186227915995665,0.07299266952804506,0.08791272338874698,0.08955914357482246,0.05196986520017682,0.11172478592950161,0.11487932022912464,0.06848808489138727,0.07294626761104955,0.13740211954778114,0.0939527675549075,0.06624223999648286,0.11124651137989762,0.11925675639295542,0.07713914659972185,0.10393733512727386,0.09071950100698946,0.05196986520017682,0.13740211954778114
2074-10-02,0.07104388740660295,0.07223590106868029,0.08724509547103708,0.0887184304895363,0.051189912419921414,0.11108860611988322,0.11411953999456419,0.06802671748934168,0.07246582187502351,0.1367338386373106,0.0933831908833449,0.06585638171448216,0.11038673552892775,0.11825416010925745,0.07690717281687093,0.10337414847107285,0.09006434628099107,0.051189912419921414,0.1367338386373106
2074-10-03,0.07023477594485592,0.07148689745265305,0.08658237216281524,0.08788562195042338,0.050421646787084363,0.11045605228169131,0.11336478250069762,0.06756855931461149,0.07198853689101146,0.13606877064541062,0.09281706649130432,0.06547284963714571,0.10953352360910588,0.11726006340206421,0.07667590815908842,0.10281399446897194,0.08941446385618343,0.050421646787084363,0.13606877064541062
2074-10-04,0.06943491166471952,0.07074577433730454,0.08592483406065636,0.08706064201885472,0.04966493451837851,0.10982710614068422,0.11261502161651474,0.06711357331926325,0.07151443910217264,0.13540698495432726,0.09225437502755973,0.0650916199521056,0.10868708651718538,0.11627434986599716,0.07644535794387187,0.10225691256230394,0.08876987022511872,0.04966493451837851,0.13540698495432726
2074-10-05,0.0686442015283283,0.07001242100713458,0.0852724777371254,0.0862434156516966,0.04891959984533984,0.109201748135437,0.11187022552579037,0.06666172451810802,0.07104352094641748,0.13474846782726047,0.09169509570626985,0.06471266931767998,0.10784731476804216,0.1152969331362269,0.07621552296630997,0.10170287570047457,0.08813051339485259,0.04891959984533984,0.13474846782726047
2074-10-06,0.06786256893817712,0.06928681280665427,0.08462536752233835,0.08543386880731783,0.048185481424352423,0.10857996002524378,0.11113036424183947,0.06621298134647526,0.0705757865250184,0.13409323140971402,0.09113920835099577,0.06433597952987007,0.10701421220437927,0.11432773861177019,0.07598640754271434,0.10115188015520615,0.08749636559012919,0.048185481424352423,0.13409323140971402
2074-10-07,0.06708967805287669,0.0685682624066143,0.0839824533477335,0.08463192747922078,0.04746228509478483,0.10796170838072869,0.11039538117450855,0.06576730419728363,0.0701110375245752,0.1334409827370092,0.09058668729581937,0.06396150288633903,0.10618686394096695,0.11336668846856854,0.0757579697023275,0.10060372776856204,0.08686715377861992,0.04746228509478483,0.1334409827370092
2074-10-08,0.0663253705813301,0.0678567447969968,0.08334354764546278,0.08383751878810254,0.046749849690462066,0.10734696417390376,0.10966523681267759,0.06532465818302288,0.06964917435893972,0.13279167660331517,0.0900375116386447,0.06358920193302564,0.10536538992566222,0.11241371196827316,0.07553018106600379,0.10005842920630637,0.08624282296075808,0.046749849690462066,0.13279167660331517
2074-10-09,0.06556985110805176,0.06715300965686107,0.08270997946616475,0.0830505718939937,0.04604818605483799,0.10673572022513739,0.10893992930154472,0.06488502391321842,0.06919038333632638,0.13214567632092183,0.08949166806269128,0.06321908563190713,0.10455094001290667,0.11146874921797718,0.0753030789293426,0.09951622537275659,0.08562362990653996,0.04604818605483799,0.13214567632092183
2074-10-10,0.0648230429893121,0.06645678119824408,0.08208172878456699,0.08227101625226091,0.045357109172898265,0.10612796143334334,0.10821942995327792,0.06444837846548007,0.06873469188648933,0.1315029419199008,0.08894913585279875,0.06285114741958747,0.10374312694441598,0.11053173327999687,0.0750766757278561,0.0989770325672664,0.08500949586548094,0.045357109172898265,0.1315029419199008
2074-10-11,0.06408471867256126,0.06576762466757666,0.08145820213397813,0.08149878158150115,0.044676386793194835,0.10552366305676852,0.10750369386013602,0.06401469413354993,0.06828199640609095,0.13086328569101535,0.08840989178200102,0.06248536161280382,0.10294137336128438,0.10960259376511061,0.07485095404108941,0.0984407218777358,0.08440024646477486,0.044676386793194835,0.13086328569101535
2074-10-12,0.0633546919369313,0.06508534726395274,0.08083898586259321,0.08073379826912512,0.044005829698135844,0.10492279875606109,0.10679267966561833,0.06358394309114672,0.06783219648825556,0.13022660265963518,0.08787391430887856,0.06212169958063561,0.10214544745026723,0.10868126207115801,0.07462589154016569,0.09790723813019381,0.08379577042329711,0.044005829698135844,0.13022660265963518
2074-10-13,0.0626328391242669,0.06440988734133832,0.08022399522674149,0.07997599753465418,0.04334529026744336,0.10432534368094121,0.10608635199775339,0.0631560991073454,0.06738522631697987,0.12959286132757472,0.08734118336715184,0.061760136189067866,0.10135541388425907,0.1077676716850178,0.07440147013782408,0.09737658324100641,0.08319602190183538,0.04334529026744336,0.12959286132757472
2074-10-14,0.0619191269346151,0.06374135673242219,0.07961353313258984,0.07922531161281669,0.042694660014473175,0.10373127849470377,0.1053846851046633,0.06273113979055923,0.06694109218014363,0.12896213027829906,0.08681168081570581,0.061400658120818775,0.1005715524614231,0.10686175887509594,0.07417768808445448,0.09684880979801491,0.08260102890192493,0.042694660014473175,0.12896213027829906
2074-10-15,0.06121345201429217,0.06307960953419522,0.07900758301196624,0.07848167331932188,0.04205378756268581,0.1031405813590105,0.10468764591339254,0.06230904195433154,0.06649975478448485,0.12833436793329497,0.08628538661558616,0.06104324737539777,0.09979374449631409,0.10596345850788197,0.07395453511757402,0.09632388811980719,0.08201073485122107,0.04205378756268581,0.12833436793329497
2074-10-16,0.06051586880120754,0.06242494852000547,0.07840660706069066,0.07774501662974379,0.04142257917917232,0.10255324149584445,0.10399522000048389,0.06188978910072265,0.06606131394827579,0.12770974872194732,0.08576228470689204,0.06068790833001238,0.09902227861234861,0.10507271042881765,0.0737320351916285,0.09580188691579268,0.08142521485272408,0.04142257917917232,0.12770974872194732
2074-10-17,0.05982628429038798,0.06177717228195705,0.07781045462693556,0.07701527588915416,0.04080086780753381,0.10196924285103147,0.1033073775845011,0.06147336235447365,0.06562577299331256,0.1270882267674582,0.08524235513701503,0.0603346345566896,0.09825686779612715,0.10418945116533512,0.07351019534651493,0.09528274109503355,0.08084439265896633,0.04080086780753381,0.1270882267674582
2074-10-18,0.05914455670591693,0.06113607508356158,0.07721885553065808,0.07629238591045183,0.04018848478744416,0.10138856518781464,0.10262408277703985,0.06105974092463735,0.06519307982053879,0.12646971348678798,0.08472557735377356,0.05998341132295872,0.09749729226022706,0.10331361639004981,0.07328900895180915,0.09476639370621305,0.08026817751249268,0.04018848478744416,0.12646971348678798
2074-10-19,0.05847072676031676,0.06050195432416698,0.07663218216108836,0.07557628260618125,0.039585335053593,0.10081120029050525,0.10194532242114271,0.06064891072223187,0.06476334761384119,0.12585438330478138,0.08421193557227992,0.05963424709160997,0.09674389178931038,0.10244514768102947,0.07306850838789186,0.09425291701777168,0.07969664329985889,0.039585335053593,0.12585438330478138
2074-10-20,0.057804677975536775,0.05987456240926438,0.0760502608964747,0.07486690219793596,0.03899125918281694,0.10023713236098812,0.10127106465988284,0.06024085399899346,0.06433656385505998,0.1252421613629322,0.0837014096793685,0.059287135406433523,0.09599641999138556,0.1015839825280846,0.07284870109838164,0.09374225058747672,0.07912970863693848,0.03899125918281694,0.1252421613629322
2074-10-21,0.05714636077103475,0.059253944543839164,0.07547321136393582,0.07416418167708813,0.03840613561225143,0.0996663490933483,0.1006012856750781,0.05983555502860569,0.06391276600225351,0.12463309129732644,0.08319398179894914,0.05894207657524705,0.09525497912410208,0.1007300608330067,0.07262960583815453,0.0932344119584968,0.07856737482454484,0.03840613561225143,0.12463309129732644
2074-10-22,0.056495554441321726,0.058639664066352515,0.07490049436411525,0.07346805814386202,0.03782977787337308,0.09909882530855492,0.09993593946955973,0.059432991595288455,0.06349181893100003,0.12402696394737024,0.08268962973680535,0.05859904595565984,0.09451908389530063,0.0998833178857628,0.07241119852524291,0.09272928545764889,0.07800947809982615,0.03782977787337308,0.12402696394737024
2074-10-23,0.0558521876604528,0.05803180239633625,0.07433215580870381,0.07277846957276744,0.03726206986103833,0.09853454241927877,0.09927499838975323,0.05903314486398109,0.0630737044445114,0.12342381497706391,0.08218833574860404,0.05825803151893569,0.09378887368874948,0.09904369381167032,0.07219347698000543,0.09222689849028012,0.07745601253950826,0.03726206986103833,0.12342381497706391
2074-10-24,0.05521610812786353,0.05743011432096487,0.07376787003644865,0.0720953542867616,0.036702855526207494,0.09797347626951124,0.0986184247443133,0.05863599325624945,0.06265833319102779,0.12282353521782843,0.08169007963363083,0.057919010032916905,0.09306407331699124,0.09821112691081266,0.07197642050999242,0.09172718260834463,0.07690687237436655,0.036702855526207494,0.12282353521782843
2074-10-25,0.054587159926282935,0.05683440581704096,0.07320727793969266,0.07141865107836808,0.03615198275564855,0.09741560034310723,0.09796618018167214,0.05824151399841905,0.06224560230220665,0.1222260188822551,0.08119484138248546,0.05758195314169033,0.09234445098054855,0.09738555592780293,0.07176000074541705,0.09123007867723144,0.07636195462999183,0.03615198275564855,0.1222260188822551
2074-10-26,0.05396522290271869,0.0562445815855481,0.07265025800668862,0.07074829936686672,0.035609325055697076,0.09686088883800699,0.09731823025681761,0.05784968467196017,0.061835431862229326,0.1216312119910755,0.08070260202932422,0.05724683372383659,0.09163002916781926,0.09656692094800387,0.07154419141826819,0.09073557751839735,0.07582120558395364,0.035609325055697076,0.1216312119910755
2074-10-27,0.0533503456872679,0.055660951423664534,0.07209748992025836,0.07008423973132293,0.03507482743654743,0.09630932863319672,0.09667456159406655,0.057460489295280893,0.06142790219503323,0.12103930400105661,0.08021334698015894,0.056913650174847286,0.09092140142796744,0.09575516689012774,0.07132900743223365,0.09024380852995725,0.07528473883456172,0.03507482743654743,0.12103930400105661
2074-10-28,0.052742544912809906,0.05508359135704038,0.07154933506635543,0.06942641341129577,0.0345483933079024,0.09576090978648329,0.09603515853310424,0.05707391376225217,0.061023101039839184,0.12045039984736511,0.07972706018343344,0.056582407061546554,0.09021862859853326,0.09495023844552754,0.07111447369914968,0.08975479122098992,0.07475258501460176,0.0345483933079024,0.12045039984736511
2074-10-29,0.05214179260427722,0.054512481000488576,0.07100591376496931,0.068774762177001,0.03402990549865902,0.09521562238052277,0.09540000069666213,0.05668994426946664,0.06062109037038714,0.11986453865172733,0.07924372452826928,0.056253108873011395,0.08952163569793233,0.09415207971492977,0.07090061474637617,0.08926850883684077,0.07422473273822004,0.03402990549865902,0.11986453865172733
2074-10-30,0.05154794903116894,0.05394735178824834,0.07046692094721671,0.06812922802621968,0.03351921447217831,0.09467344837966601,0.09476905290988172,0.05630856323135871,0.06022181682590964,0.11928159639996314,0.07876332020272137,0.05592574409444932,0.08883010502255016,0.09336063218543522,0.07068742721566419,0.08878488007933781,0.07370107817574807,0.03351921447217831,0.11928159639996314
2074-10-31,0.05096093662724823,0.053388193540574974,0.06993231549105422,0.06748975359597584,0.0330162045666119,0.09413437190881754,0.09414228775012953,0.05592975416931518,0.05982526795831655,0.11870157379838692,0.07828582969843594,0.05560030537867815,0.08814403758475521,0.09257583952451132,0.0704749148695894,0.08830390256686567,0.07318159306432916,0.0330162045666119,0.11870157379838692
2074-11-01,0.05038064817732831,0.05283487007141924,0.06940193555481294,0.06685628195237771,0.03252075003354841,0.09359837429392744,0.09351967378032582,0.055553499318366964,0.05943139847034129,0.11812441361599105,0.07781123460506002,0.055276779722512055,0.08746330627602983,0.09179764500244637,0.07026307171626636,0.08782554069278653,0.07266621395522128,0.03252075003354841,0.11812441361599105
2074-11-02,0.04980693240474899,0.0522871510439564,0.06887536876461071,0.06622875647213458,0.03203270821086946,0.09306543194616926,0.09290117374037066,0.0551797785305595,0.05904011302469672,0.11754999017413079,0.07733951543976646,0.054955143876835685,0.08678758407016701,0.09102599123039895,0.0700518752315411,0.08734971477558172,0.07215482680853363,0.03203270821086946,0.11754999017413079
2074-11-03,0.04923978547088765,0.0517452317998616,0.06835294017749304,0.06560712148247377,0.031552003680186985,0.09253553095449454,0.09228676947012653,0.054808576312283495,0.05865144990038519,0.1169784272206773,0.07687065715820807,0.054635393923571855,0.08611722967748489,0.0902608250869896,0.06984133541741162,0.08687650523365273,0.0716474864353868,0.031552003680186985,0.1169784272206773
2074-11-04,0.04870101939915166,0.05120887234683307,0.06783436956458837,0.06499132151592485,0.031122258088258456,0.09200865029916921,0.09167827629340801,0.05445114731547913,0.058372392165367486,0.116409613735247,0.07640464072301548,0.05431752146143678,0.08545193970268967,0.0895772865610803,0.06963143787329766,0.0864058507674675,0.07116041236327592,0.031122258088258456,0.116409613735247
2074-11-05,0.049062331520503974,0.051841850279664155,0.0681557080922498,0.06440086696470038,0.03621458976011152,0.09155334763947466,0.09135814216806289,0.055510365324635255,0.0639952068445877,0.11637561354787132,0.07629807005075512,0.056010049873994563,0.08566911585516589,0.09211678750154334,0.06977391239539543,0.08997309630543845,0.07239431588275966,0.03621458976011152,0.11637561354787132
2074-11-06,0.047983916703973624,0.05029992519669513,0.06736430432652836,0.06379513823696922,0.03218225746849998,0.09101994072763234,0.0905932641543758,0.05490037293133202,0.060812807857124514,0.11543905170772208,0.07556604196372485,0.05530098679766608,0.08454282358725851,0.08936155271329889,0.0694851249553488,0.08639522285779609,0.07094017076162164,0.03218225746849998,0.11543905170772208
2074-11-07,0.04723568318622198,0.04972262763990921,0.06670328447701844,0.06319523539976847,0.03059787376266395,0.09049235106714038,0.08993134294801772,0.05433670555013965,0.05894330591507595,0.11479581242001753,0.07505038891130096,0.05467376154295499,0.08374195389533298,0.08793681601198702,0.06921791196017986,0.0852834347458657,0.07011615558959967,0.03059787376266395,0.11479581242001753
2074-11-08,0.04661749717361534,0.049200532620319586,0.06610861097918133,0.06260106570057769,0.029785415658299317,0.08996987539911278,0.08931169453147272,0.053811428724431,0.057772746960319706,0.11421845269859639,0.07458292925474726,0.054112067502681827,0.08302085095695019,0.08696851981597449,0.06896668208227168,0.08468234044253929,0.06948316940631817,0.029785415658299317,0.11421845269859639
2074-11-09,0.04605417186873184,0.048686868097826755,0.06554889691732231,0.06201254987974316,0.02922378897890105,0.08945201997536077,0.08871106253856248,0.05331816396063422,0.05697553535076244,0.11365814210705637,0.07412793571186568,0.053603016892388944,0.08234131000520709,0.08615951421035532,0.06872734796746814,0.0841880687477818,0.06892427457562303,0.02922378897890105,0.11365814210705637
2074-11-10,0.04551676077200297,0.04818104007313271,0.06501768383861513,0.06142966887539878,0.028748167776233166,0.08893840751995685,0.08812040402358227,0.05285167917610526,0.05637853074512074,0.11310427859692743,0.07367784898207992,0.05313634770220156,0.08168987818609118,0.08540873821763026,0.06849711254853975,0.08372260463750573,0.06840119697944523,0.028748167776233166,0.11310427859692743
2074-11-11,0.04499259496253474,0.04767976487806894,0.06450067547661822,0.06085233910492421,0.028303345067426322,0.0884287017580469,0.08753591382775519,0.05240756519542877,0.05588900684873691,0.112553495906109,0.07323088209141441,0.05270378550956699,0.08104717356968123,0.08468174522565157,0.06827368036313652,0.08326369972903132,0.06789652309463319,0.028303345067426322,0.112553495906109
2074-11-12,0.04447723732120822,0.04718385405182463,0.0639937929725655,0.06028050171033742,0.02787292648960863,0.08792264552066757,0.08695618545007093,0.05198223567253216,0.05545782718057253,0.11200523659269997,0.07278672545316707,0.05229876407282855,0.08041193557011304,0.08396680688295365,0.0680554365825671,0.0828086436379273,0.06740379719760277,0.02787292648960863,0.11200523659269997
2074-11-13,0.04396825364691979,0.04669182267920708,0.06349048505018887,0.059714072845849744,0.02745048599129723,0.08741999116723441,0.0863805252142942,0.05157269032369436,0.05505854262325552,0.11145889860920262,0.07234518091335171,0.05191590737740438,0.07977871142013979,0.08325987708602349,0.06784107391768329,0.0823544700131178,0.06691881180492902,0.02745048599129723,0.11145889860920262
2074-11-14,0.0434640282091492,0.04620217361645737,0.06298414628844937,0.05915295225282156,0.027033245505773552,0.08692051895406581,0.08580851826887492,0.05117641098231494,0.05467676685646433,0.11091355793703654,0.07190608355524386,0.051550894722839045,0.07914362732445474,0.08255952209296258,0.06762950810369338,0.08189899806335377,0.06643880954587218,0.027033245505773552,0.11091355793703654
2074-11-15,0.042964577535085015,0.04571627262029882,0.06247755192136091,0.05859707836916214,0.026621965294514806,0.08642409424502968,0.085240104289623,0.05079137524885036,0.05430509171404315,0.11036979167028597,0.07146950564712302,0.051200368437135345,0.07851337116781439,0.08186524333327656,0.06742003694433937,0.08144520822001577,0.06596385229112241,0.026621965294514806,0.11036979167028597
2074-11-16,0.042470623463713136,0.04523578036957554,0.06197680909090099,0.05804642028314516,0.026217854771921397,0.08593065603257585,0.08467538653116542,0.05041597766803756,0.05393989392827451,0.10982861905051065,0.0710355805789898,0.05086175194099498,0.07789326207207391,0.08117686568532789,0.06721226864540869,0.08099601693940268,0.06549461044075114,0.026217854771921397,0.10982861905051065
2074-11-17,0.04198281900095216,0.04476160233932415,0.061485471433088676,0.05750095505195786,0.02582122306655188,0.08544018324899233,0.08411448159759126,0.05004893405318473,0.05357946437417426,0.10929076526015283,0.07060439319852418,0.050533049185536943,0.07728349268803125,0.08049431541235333,0.06700600165256647,0.08055204745399658,0.06503119993856117,0.02582122306655188,0.10929076526015283
2074-11-18,0.041501411702500976,0.04429378369358068,0.06100385085539081,0.05696065287688979,0.02543171271750284,0.08495266273918176,0.08355744105328736,0.049689195360018985,0.05322295253212814,0.10875644093194632,0.07017595295544474,0.05021267633149063,0.07668213945920098,0.07981754029375628,0.06680111266111217,0.08011257466768996,0.06457325630194516,0.02543171271750284,0.10875644093194632
2074-11-19,0.041025782393990524,0.04383084707719231,0.060529533049198385,0.05642546154536266,0.025048560917940294,0.0844680340390141,0.08300412548629504,0.04933583988315179,0.05286954223422989,0.10822485059067842,0.0697501360959963,0.049899273160980515,0.07608686914035538,0.07914646241522276,0.06659737209755766,0.07967621868864998,0.0641199318009885,0.025048560917940294,0.10822485059067842
2074-11-20,0.040555994205522125,0.043373371911307704,0.060061884199683814,0.05589533774530075,0.02467159649446597,0.08398627303478597,0.08245454595434241,0.04898813995925353,0.05251899805073687,0.10769624245369712,0.0693269597698075,0.049591804337739694,0.07549725725861454,0.0784810399695497,0.06639469026382978,0.07924294399025589,0.06367106747493084,0.02467159649446597,0.10769624245369712
2074-11-21,0.04009193230863562,0.042921123687140995,0.05960005799791086,0.05537023439666822,0.02430058979214093,0.08350735149119859,0.0819086730462946,0.04864548784288377,0.052171143778743975,0.1071705414156124,0.06890639816163309,0.04928942925677121,0.07491283240038842,0.07782122397148633,0.06619298367980042,0.07881249182799605,0.06322640594095659,0.02430058979214093,0.1071705414156124
2074-11-22,0.03963348017365277,0.04247396606863306,0.0591433836660843,0.05485010330427409,0.023935357792166358,0.08303124258634831,0.08136647571219838,0.04830737985484777,0.051825869438790875,0.10664768373119723,0.06848842748733262,0.04899147194301336,0.07433330677524701,0.07716696600899392,0.0659921869001117,0.07838469150739437,0.06278574955939288,0.023935357792166358,0.10664768373119723
2074-11-23,0.03918038656283056,0.04203149240517651,0.05869113253530526,0.05433489309290458,0.02357571176299923,0.08255790875104,0.08082788604855862,0.04797338365222761,0.05148300013491124,0.10612742630926164,0.06807300300925666,0.048697365866388266,0.07375837701062368,0.07651821057082735,0.06579220870737552,0.07795934671144951,0.06234885832069602,0.02357571176299923,0.10612742630926164
2074-11-24,0.03873301654085256,0.041594663476732234,0.05824366620131852,0.05382456239387345,0.023221655731247355,0.08208736159692022,0.08029299733058709,0.047643193798755534,0.05114280785291337,0.10561038436314915,0.06766018253368142,0.04840673851683941,0.07318836439986655,0.07587493631709502,0.06559312656335438,0.07753666225134453,0.06191589499178318,0.023221655731247355,0.10561038436314915
2074-11-25,0.03829079762025596,0.04116208329587642,0.05780000766534798,0.05331905681688353,0.02287294106982039,0.08161954851734765,0.07976165443588484,0.047316488009863246,0.050804944217186336,0.10509577265026998,0.0672498582969641,0.048119182934481974,0.0726226793314542,0.07523706922040753,0.06539480772481658,0.07711625998712565,0.061486446987124146,0.02287294106982039,0.10509577265026998
2074-11-26,0.037853575746974816,0.040733843330244365,0.05735982026607514,0.05281832567243787,0.022529465897731277,0.08115443401770378,0.07923380845009582,0.04699300920216493,0.050469286046039175,0.10458354381755178,0.0668420116972208,0.04783438874826677,0.07206124109302084,0.07460455951030345,0.0651971805857647,0.07669811640820914,0.06106041315561279,0.022529465897731277,0.10458354381755178
2074-11-27,0.0476435555940107,0.0560540821159239,0.06464454360637764,0.05307078772219216,0.04413287508032012,0.08179938998739839,0.08178566080413731,0.05367411883668942,0.07263567943333513,0.11261681886466623,0.07865338498800273,0.05544218305023294,0.07172509768701264,0.0822009007441116,0.06734922062874436,0.11212000372682795,0.07097176892937394,0.04413287508032012,0.11261681886466623
2074-11-28,0.06750590193127208,0.09488147367613767,0.08479382077733257,0.05714110151153689,0.07556221691042801,0.08523125117336504,0.09068212130673255,0.06915017298464732,0.11311890754652643,0.13578460092934844,0.11876420692947043,0.07261439023560023,0.08431373622748933,0.09218452220301857,0.07547470149749047,0.17918362619059447,0.09352417200193691,0.05714110151153689,0.17918362619059447
2074-11-29,0.0733488740760012,0.09656824528919894,0.09508044698109086,0.06133226879123623,0.07912030972387539,0.08984338112264029,0.09439570319172308,0.07998198872372772,0.1283869866713266,0.1458698253372319,0.12971193030235034,0.08519312064806514,0.09329916585713893,0.09310673440702324,0.083864247079723,0.1835163646197822,0.10078872455138346,0.06133226879123623,0.1835163646197822
2074-11-30,0.28751110720597517,0.5798684142878747,0.32211170674416295,0.1160728617447437,0.43282703263572686,0.16396360253225922,0.20430846228595478,0.22097140370150833,0.51368054500416,0.4958197049453289,0.6258504682053883,0.2616000723731486,0.5496104099777545,0.19496660237833033,0.2146143399213432,0.9567342569653545,0.3837819369318134,0.1160728617447437,0.9567342569653545
2074-12-01,0.1441694534743152,0.08118140309989003,0.1978082986409586,0.1077477075738966,0.17169574356449538,0.14466737922478007,0.12953989123659415,0.1903876909429603,0.30147207133608817,0.1926113728160978,0.18842916744867533,0.21859649062261716,0.2280607759875382,0.12354604145999412,0.175184808208567,0.26364175793316025,0.1786712533481643,0.08118140309989003,0.30147207133608817
2074-12-02,0.08859933891714916,0.05373123419995772,0.1326927935746631,0.10052808108894057,0.08892079674573779,0.12974096901169618,0.10012341603882746,0.16501583797236802,0.18562746037889574,0.12579752048611126,0.09492382987594472,0.18426348163218012,0.13394052177012578,0.0978654760255011,0.14607380347642052,0.11981180654711872,0.12172852298385237,0.05373123419995772,0.18562746037889574
2074-12-03,0.0668253186497404,0.05173443894125842,0.09847585274651646,0.0942577394487362,0.06239354731929221,0.1181712424774806,0.08835097673754287,0.14412678680750446,0.12383140128632214,0.1107568258674805,0.07467474537932536,0.15684137994366687,0.10601551668991513,0.08866437438035245,0.12456779220188405,0.08968237822228166,0.09996064481870622,0.05173443894125842,0.15684137994366687
2074-12-04,0.05806826891783642,0.0511186987585727,0.08039085027592921,0.08880262096037513,0.05354125394573801,0.1091801158683158,0.08344447116828743,0.12691859054012203,0.09079039217482046,0.10705724735045806,0.07003138794881737,0.13492773528000765,0.09736429668050754,0.08507030600843499,0.10866690654013916,0.08309222360474697,0.0892790853764443,0.0511186987585727,0.13492773528000765
2074-12-05,0.05432640760886694,0.0505821039460284,0.07072753231757858,0.08404765541206004,0.050245051087445904,0.10216991897869905,0.08121085380556266,0.11273272495826046,0.07304772444128585,0.10584287922376667,0.0687139796312468,0.11740459921186491,0.09431788310660104,0.08338650726491245,0.09689709670820497,0.08137582367621132,0.08293929633616226,0.050245051087445904,0.11740459921186491
2074-12-06,0.05252088935888871,0.05005642380633709,0.06546363333426733,0.07989414846099073,0.04870588138013236,0.09668174611471579,0.08001939354073415,0.10102867224291714,0.0634453464266905,0.1051756761144326,0.06810713819396406,0.1033811773284487,0.09291461400991673,0.08235615766191928,0.08817215111527674,0.08067177713160538,0.07866217663882734,0.04870588138013236,0.1051756761144326
2074-12-07,0.05146505918615996,0.04953608896672374,0.06249793318259138,0.0762573860014378,0.04772621172600544,0.09236308353095095,0.07923547311151559,0.0913625770065266,0.05817469060256839,0.10463027753301879,0.06765362950202776,0.0921473656681085,0.09199408261978204,0.0815518316914511,0.08169142512554617,0.0801792201080913,0.0755291459726566,0.04772621172600544,0.10463027753301879
2074-12-08,0.050702034289455286,0.049020863001479335,0.06073362352775103,0.07306467744854968,0.04692995717124936,0.08894319888917789,0.0786122179095702,0.08337003334115733,0.0552096029604976,0.10411354076017866,0.06723475390548075,0.08313721282602682,0.09121875557031812,0.08082817418735437,0.07686484616838515,0.07973240003583192,0.07310724324952897,0.04692995717124936,0.10411354076017866
2074-12-09,0.05005553401861373,0.048510372328664605,0.059597637300334835,0.07025364031828098,0.04619795987695304,0.08621414709250799,0.07805351135824606,0.07675183737859607,0.05347202995699578,0.10360480720639831,0.06682517736959115,0.07589961500507073,0.09048747341804564,0.08013571154554229,0.07325748872243662,0.07929656566900967,0.07116334428533046,0.04619795987695304,0.10360480720639831
