,ED,NSE,logNSE,NSEfdc,NSErunoff,Ks,Ratio_Riparian
193,0.6550973602337476,0.38412383382811577,0.10908545049135021,0.367368853348931,0.6213763725768386,0.0474,0.423
194,0.6010545763542027,0.27802942948620124,0.6227857384372841,0.789435076684031,0.14139839024147238,0.0356,0.408
195,0.6074154516715492,0.24160260032434488,0.4704303509353348,0.7843068194756515,0.24258337320373569,0.0066,0.293
196,0.6221385651902256,0.22409353715836922,0.3920277744953615,0.6532420426547603,0.32448284245247105,0.0014,0.423
197,0.6179186242008894,0.21837307962222574,0.7649632650040885,0.8513243867528562,0.08402709805033881,0.0074,0.222
198,0.5602798506492991,0.2698388447712947,0.46947632375106096,0.5252036738285071,0.5356382776726203,0.0133,0.156
199,0.6430394265337883,0.30405369157223505,0.49100899636553075,0.6110446451996678,0.12862210133335195,0.0235,0.107
200,0.649143407167624,0.23713131294306866,0.6235150825411653,0.8295491667076911,0.0341917172954187,0.0012,0.394
201,0.4947040991222177,0.2473323534046471,0.8202887484316636,0.9090787596360624,0.3901990565501411,0.0124,0.196
202,0.43313674593776585,0.27653542070854287,0.8849750139516115,0.9193393510869923,0.5447068224337615,0.011,0.336
203,0.5216520741590891,0.31383542276555454,0.8397166138271146,0.897184637369787,0.23750412711230662,0.0082,0.084
204,0.35491468706210927,0.41541391388202,0.7322116430733019,0.8925817400821763,0.7191663096821044,0.0148,0.175
205,0.7547558273729552,0.33566527319623507,0.26217588176247786,0.37694361106492313,0.04884222479627032,0.0223,0.092
206,0.5047316171138406,0.27800822635857203,0.7662850203319369,0.7755623167576798,0.3733031556876223,0.0047,0.194
207,0.7723987742562621,0.3422912710055511,0.09727681944465105,0.28230862028815296,0.2101717677430417,0.0331,0.147
208,0.6098431851137942,0.27854631119504714,0.7617267921445361,0.8328210633177011,0.06062973318466225,0.0141,0.132
209,0.6121683166949804,0.23292552534091593,0.6258994446874304,0.808194698797039,0.1433457855514737,0.0274,0.336
210,0.5441702244058465,0.30538531780755307,0.5247591385732233,0.6769570732065555,0.39025844255013764,0.005,0.059
211,0.4199790551804743,0.3086193451556978,0.8467146738290885,0.9307224497679847,0.5536518768016078,0.0118,0.384
212,0.41794514009379724,0.3437035789423767,0.6557566939058352,0.865655498865123,0.6374594237285567,0.0269,0.374
213,0.8114333752934533,0.3212293084872426,0.14305884254021517,0.14527084449749417,0.1585389124331087,0.0167,0.312
214,0.3587755837645433,0.4342123492111629,0.7931784080833804,0.95457030681042,0.6127985223026902,0.022,0.321
215,0.5113191221509134,0.4297322147749073,0.4788091717833258,0.5417787180101868,0.5111472520711176,0.0316,0.434
216,0.4970182769450318,0.2776895156632202,0.7180818723775457,0.8298280364354141,0.4017192073773196,0.0054,0.447
217,0.6417912046134355,0.21924314368465136,0.7612525984689096,0.8415522176193863,0.022300398325717397,0.0203,0.36
