,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18
1981-10-03,0.0896811866521226,0.05926826047196362,0.06491749919117863,0.07055208791601554,0.05910692719203567,0.049261200747201424,0.0793847390401455,0.08798246220049383,0.061801903217516545,0.10580520860682743,0.05882828046067725,0.06802249785997208,0.045761288102007844,0.05233429165979607,0.0825880733770117,0.05727404137651155,0.08638058245488044,0.0640265129625299
1981-10-04,0.084370668142005,0.05621626678048317,0.06327319174848757,0.06605995571343164,0.057081565244829865,0.0473519221328455,0.07230094218387173,0.08149483967236121,0.057469008259822145,0.0991100697828673,0.05713905411370906,0.06381327044936547,0.04158727807339989,0.04747409531740657,0.07527654731247206,0.05244996410945073,0.08070141583310082,0.05860849934463373
1981-10-05,0.07937623847215973,0.05332485246849662,0.061682252617240065,0.06189149088652304,0.055130481840626924,0.04552426188132517,0.0658767024646855,0.07549940159358204,0.05347316392761875,0.09285248667301083,0.055508846912124876,0.05987414151298087,0.037821797739197444,0.043076796037088104,0.06862339285715852,0.04804298658660312,0.07543038023556053,0.053681777427759515
1981-10-06,0.07950026855758396,0.06642163810060872,0.07613141592923656,0.25069267032875997,0.06954223003064758,0.20609057032517678,0.29830311728363396,0.09096064134308611,0.2593647768648232,0.1192444506377054,0.0628947854025388,0.3333358490698432,0.24653373090071615,0.16895737342075973,0.15598343626421926,0.1612719453333554,0.34821146081306487,0.2089318669280088
1981-10-07,0.2878489455120466,0.20576430913814026,0.328424575758868,0.28594172374068205,0.16076007369238954,0.32886931392356955,0.34022560355454357,0.29353396169527635,0.2868742144583544,0.23911164640510005,0.11076372006675814,0.4405795926976407,0.2888711443720818,0.23815452446534252,0.3458228860864979,0.19247784238162413,0.36812429818869485,0.274785097045096
1981-10-08,0.15399631051826884,0.12475023731270349,0.20527927686180533,0.08669131153939427,0.10371345832154723,0.15552553762583157,0.12301276205479818,0.12551748957875766,0.08477616578514391,0.13533291668972008,0.08300218070118986,0.1643931422255528,0.07944473253895482,0.12606729474287268,0.10831692206663959,0.0922003942131191,0.10886287913944431,0.09199010805799358
1981-10-09,0.20237126605128358,0.16858258584375646,0.2309802132152705,0.20485418588677506,0.16462664690304543,0.19433136739425866,0.21329444099980344,0.19230808084434223,0.19453772493728294,0.20130309379053396,0.1561838813565176,0.211498851479163,0.19985795610506973,0.1715663996665684,0.19573581828410358,0.13196195863011909,0.22496221547603235,0.19325318833055877
1981-10-10,0.12343178604339186,0.10727750302326866,0.1522605000528433,0.0874507422560465,0.10558213906511245,0.10460462761935482,0.11831460331667265,0.10838600642312579,0.08536792294780451,0.1252579810932699,0.10745263752699352,0.11011422892264731,0.08121443705797435,0.10922541398527932,0.10534862591194391,0.07691274878059069,0.10625916033041914,0.09322412968074324
1981-10-11,0.9619684268535516,0.7750004426712209,0.9183383621696398,0.783302211448214,0.8093844473281556,0.7645538451328477,0.8728627605357613,0.9298669482747188,0.7348607172688895,0.9186911167958657,0.8512254593218097,1.0534601306876972,0.8150240025370176,0.5619778093120938,0.9321139042028405,0.8311931805286706,0.9632281027430498,0.723621611335946
1981-10-12,0.42967152905511025,0.41168272931359223,0.5293271671399941,0.14121138221923196,0.42475531365362496,0.3301648372214883,0.21896408346584742,0.3144111677847944,0.14059212345925173,0.3872980046540162,0.49056802869397603,0.33991471667987094,0.15737677443919748,0.27403228454462747,0.2189375648627575,0.301411000105392,0.16945417211108096,0.17086087614843146
1981-10-13,0.23874377662133126,0.23768693162200907,0.3188190036876447,0.1310255377925184,0.23844503918827487,0.16458816744482896,0.198786486417768,0.19682929640525335,0.12996644718374026,0.23080294317982913,0.2942694170871287,0.17087551342947302,0.14134972993318481,0.18387270706444642,0.19922505401976723,0.16954484192756056,0.1575086669832953,0.15560438148029862
1981-10-14,0.16666081607477948,0.1537275879022858,0.20365979620333163,0.12266290980399767,0.14813519093840163,0.10045713474507756,0.18117290487322327,0.16601194235673453,0.12098259052326574,0.17963208907451694,0.18723276612440815,0.12667275982449255,0.12839530503494068,0.14920054186815787,0.1816414816612695,0.13081521688631212,0.14727427254899958,0.142583687220561
1981-10-15,0.6212264533843275,0.5521981435304156,0.6156073924702852,0.5504331254613379,0.5622035521667563,0.5234957478805637,0.6205579922963049,0.6495392673513153,0.5257960492666639,0.6260187853283643,0.5840919134349141,0.6881617791399537,0.627770030035955,0.4292818281639278,0.6415708430929609,0.5916005714051067,0.6554090116301815,0.5271551619754309
1981-10-16,0.3983661903687197,0.39112388106336315,0.4495791905105746,0.2320790042762044,0.3913460208831907,0.3253848917435271,0.29962063955203916,0.36639659541391434,0.22974967874447608,0.3972916143902735,0.4269660358392451,0.3624292661434573,0.26614013313040946,0.29692108546312357,0.30778463089113356,0.3381313918926456,0.2606046292697737,0.25213774018941915
1981-10-17,0.23867764715077783,0.24003378403637857,0.2794102794240357,0.1623148679551885,0.23194968035748773,0.1766374098173487,0.2194906913407478,0.2317269739819218,0.16334173719239006,0.2547299408864771,0.2647393241252183,0.18942843278644123,0.18044761335412238,0.2099277618120181,0.2212831334191783,0.20031934209107521,0.17602474986896552,0.18578943390528158
1981-10-18,0.4101749821719183,0.3808078535954134,0.41837168759913107,0.36314207481307953,0.37584418581289025,0.3401234061048647,0.41221127678318387,0.4370527435769849,0.3529241590609782,0.4308814817886829,0.3988801859715722,0.42456027386479056,0.41344945748839623,0.32216244475966027,0.4322808010132031,0.39431258695411464,0.4014055126408378,0.36311849441660243
1981-10-19,0.8234586035345526,0.7639263536730974,0.837779079791368,0.6713525830286502,0.7688822321698685,0.723084732962677,0.7669086502855859,0.8392471677894314,0.6476113329603683,0.8211865113387542,0.8040482428932105,0.9164123249214147,0.7831744585648448,0.5725151487399516,0.791483972726022,0.797053756549695,0.7995600255031206,0.6485541272290476
1981-10-20,0.41330875833876746,0.4268795947821319,0.49112981703625097,0.18875467074499883,0.41662722800863317,0.32633714858082863,0.28189949919810897,0.3641835101548705,0.19093489261114435,0.4114011029001404,0.4723261651085997,0.3401373391363416,0.2290034628289387,0.3210050646584557,0.289687403255682,0.34916156774129464,0.2161122273846082,0.2305902804104677
1981-10-21,0.26313891782629806,0.2654990493559973,0.30351413175958036,0.1774513003005455,0.24693358510785718,0.17591896179687,0.2577437735674779,0.2669404103321299,0.18068701758402747,0.28676426928861315,0.2921169890220963,0.20165875174598064,0.20878000259951296,0.23812872618889744,0.2645715994325909,0.23280653988327482,0.20284212441753313,0.2122095383188114
1981-10-22,0.20636335778032455,0.19725800484199804,0.20742560770028223,0.24155731304498423,0.17672432122143228,0.1668922970949142,0.2785290833943226,0.2488287990240474,0.23825065176749854,0.25446587772551,0.2005213972513038,0.18964686605210612,0.2811060256935273,0.2518389602435177,0.24964731149040578,0.23781765874162347,0.2503788751318123,0.25652820857291847
1981-10-23,0.18228378664927808,0.16978436111965095,0.15869362971896217,0.3043576752829296,0.1505139408673023,0.20689445644392074,0.3632034779736724,0.24374411084350545,0.3070496060915888,0.2472613433305149,0.15510138614219932,0.31632193673477316,0.3734957514755953,0.29845634609819466,0.2370646231572762,0.2798706126764393,0.3546268141084834,0.3051526100636826
1981-10-24,0.16594640890966528,0.14879372706166255,0.12673816817162073,0.25044226696365113,0.12785723181988312,0.18308038818182207,0.2831960416568523,0.2229506422525976,0.25396091110438646,0.22857513894030423,0.12470761892397676,0.2327590305263275,0.29358911103835994,0.27252343024390036,0.21494637171957676,0.24536946582848893,0.26479958585893787,0.25871073279360346
1981-10-25,0.9122486045674436,0.7976705980118606,0.8474982822507501,0.7640805439538431,0.7951680345883543,0.7779026372645605,0.8860071411128418,0.9533380264684198,0.7422348623567715,0.9156859643849474,0.8233895055153663,1.0620348316710484,0.8575600639742038,0.621489901828185,0.9305208869575978,0.8943998061557139,0.9320463015816678,0.7286794713667215
1981-10-26,0.4480101784935371,0.4482026710912108,0.4977238636649855,0.21280512594473125,0.4336089245011226,0.35277508220487375,0.30221544307204157,0.3917522761125648,0.2187952939195686,0.4464040136839403,0.48555877742786974,0.3852626235819543,0.2521858483828564,0.34915286656403055,0.28908712114473145,0.38607488147391233,0.2372605827383659,0.24953839640478637
1981-10-27,0.2783118105687965,0.27825041838560544,0.3072800251078349,0.19352431378868587,0.25647150957632275,0.1888095048463666,0.2734761637383561,0.27628905565896367,0.19561996670901433,0.3021684225282787,0.30047690599352717,0.2208051881315176,0.22602869930463454,0.25698672052438165,0.26242039400424555,0.2521051280605607,0.21933194275538667,0.2256110866595929
1981-10-28,0.211613363964415,0.19461172573160476,0.20265112231503363,0.18073836955389588,0.1696389527627536,0.12425248895182062,0.24884138724936536,0.2405947147511395,0.18161594064905154,0.25055819094129594,0.19902660936822858,0.1748398510283522,0.2048662209738887,0.21657952463458813,0.23903129179380334,0.20723935202595084,0.20458466188477606,0.2062513083483303
1981-10-29,0.18149869349180073,0.15203987794151466,0.14489988086768407,0.16927376411013037,0.1264672038375226,0.09779210752706519,0.2267308209582783,0.220228142660648,0.16898811213217557,0.2257074499168468,0.14306434246253447,0.15669316096292774,0.1862317225423753,0.19199917375671433,0.21790503491089125,0.18438227632907364,0.19122220376602783,0.188913499295312
1981-10-30,0.16477856201631708,0.12956964887802158,0.11303081426872824,0.15964178053075206,0.10499752990885725,0.08660236467923643,0.20750821554483734,0.20437539292693288,0.1582463187442548,0.20975205560057358,0.11217516179615253,0.14605190235701188,0.17051707516457795,0.17377367711637853,0.19916426275745397,0.16840859911971987,0.17976746961118326,0.17408946415271068
1981-10-31,0.1543035197111462,0.12061593579535443,0.09755757172131792,0.1830258297699843,0.098539975788889,0.10091361588638235,0.19624818369351843,0.19552974304219767,0.18138431044426262,0.2022250869096408,0.09751339702112856,0.14199754999501749,0.18750265331916935,0.17731777844732644,0.1855301737832014,0.16709324823615163,0.17598290926750365,0.1857623423567863
1981-11-01,0.14386563861856036,0.10957999777852073,0.08586082132586403,0.1442185311913263,0.08921509172369012,0.0849701008952818,0.17446756740151975,0.178000102867493,0.14395926936619746,0.18659127241746032,0.08588730310859127,0.1303340660617097,0.14613050018290752,0.1521261347892575,0.16671181935648274,0.146106956658043,0.1587977085428752,0.1510386579423209
1981-11-02,0.14376185481500975,0.1344465194033333,0.09564934022033089,0.3689342523882395,0.11880862153734056,0.2896459529707459,0.4450609230118977,0.20192261665757133,0.3980845817701332,0.2188264720509257,0.09682124759327712,0.47748278342533856,0.4469475241364824,0.3005777892492284,0.24781968880973293,0.2911013483262368,0.48241775838391565,0.33191435963914323
1981-11-03,0.9350735854276074,0.8365972868583917,0.9105240408486398,0.8407283499651499,0.8420438048818925,0.9291463880922493,0.9562831459464916,0.9727985565276542,0.829417436299054,0.9419042277157224,0.8560621512779096,1.240986100028858,0.9272329769625198,0.6745550555398381,0.9985004107332612,0.9720974050994049,1.0288068721142065,0.7782701645301457
