Date and time (UTC)	Real time (s)	CPU time (s)	CPU (%)	Memory (GB)	Memory (%)	Disk read (GB)	Disk write (GB)
2022-06-01 07:54:46.876048	35.1	6.7	0	0.7	5	0.205	0.0
2022-06-01 07:54:47.880319	36.1	6.8	1	0.7	5	0.206	0.0
2022-06-01 07:54:48.884146	37.1	7.8	0	0.7	5	0.215	0.0
2022-06-01 07:54:49.887837	38.1	7.8	0	0.7	5	0.234	0.0
2022-06-01 07:54:50.891660	39.1	7.8	0	0.7	5	0.245	0.0
2022-06-01 07:54:51.895422	40.1	7.8	0	0.7	5	0.259	0.0
2022-06-01 07:54:52.899173	41.1	7.9	0	0.7	5	0.276	0.0
2022-06-01 07:54:53.902940	42.1	7.9	1	0.7	5	0.295	0.0
2022-06-01 07:54:54.906308	43.1	7.9	1	0.7	5	0.308	0.0
2022-06-01 07:54:55.910015	44.2	7.9	0	0.7	5	0.327	0.0
2022-06-01 07:54:56.913747	45.2	7.9	0	0.7	5	0.341	0.0
2022-06-01 07:54:57.917466	46.2	8.0	0	0.7	5	0.358	0.0
2022-06-01 07:54:58.920226	47.2	8.0	0	0.7	5	0.371	0.0
2022-06-01 07:54:59.923568	48.2	8.0	0	0.7	5	0.385	0.0
2022-06-01 07:55:00.927425	49.2	8.6	2	0.7	5	0.398	0.001
2022-06-01 07:55:01.931393	50.2	9.2	0	0.8	5	0.407	0.001
2022-06-01 07:55:02.935211	51.2	9.3	0	0.8	5	0.419	0.001
2022-06-01 07:55:03.938975	52.2	9.3	1	0.8	5	0.429	0.001
2022-06-01 07:55:04.942911	53.2	9.3	0	0.8	5	0.444	0.001
2022-06-01 07:55:05.946842	54.2	9.3	1	0.8	5	0.457	0.001
2022-06-01 07:55:06.950813	55.2	9.4	0	0.8	5	0.469	0.001
2022-06-01 07:55:07.954305	56.2	9.4	0	0.8	5	0.483	0.001
2022-06-01 07:55:08.958366	57.2	9.4	0	0.8	5	0.494	0.001
2022-06-01 07:55:09.962229	58.2	9.4	1	0.8	5	0.506	0.001
2022-06-01 07:55:10.966132	59.2	9.4	0	0.8	5	0.519	0.001
2022-06-01 07:55:11.969891	60.2	9.5	0	0.8	5	0.53	0.001
2022-06-01 07:55:12.972850	61.2	10.0	0	0.8	5	0.536	0.001
2022-06-01 07:55:13.976585	62.2	10.0	1	0.8	5	0.544	0.001
2022-06-01 07:55:14.980420	63.2	10.1	0	0.8	5	0.551	0.001
2022-06-01 07:55:15.984281	64.2	10.1	1	0.8	5	0.559	0.001
2022-06-01 07:55:16.988023	65.2	10.1	0	0.8	5	0.566	0.001
2022-06-01 07:55:17.990785	66.2	10.1	0	0.8	5	0.572	0.001
2022-06-01 07:55:18.993525	67.2	10.1	1	0.8	5	0.578	0.001
2022-06-01 07:55:19.997276	68.2	10.2	0	0.8	5	0.584	0.001
2022-06-01 07:55:21.000437	69.2	10.2	0	0.8	5	0.588	0.001
2022-06-01 07:55:22.004243	70.2	10.2	1	0.8	5	0.595	0.001
2022-06-01 07:55:23.008096	71.3	10.2	0	0.8	5	0.603	0.001
2022-06-01 07:55:24.010909	72.3	10.2	0	0.8	5	0.61	0.001
2022-06-01 07:55:25.014777	73.3	10.2	1	0.8	5	0.618	0.001
2022-06-01 07:55:26.018523	74.3	10.3	0	0.8	5	0.624	0.001
2022-06-01 07:55:27.022065	75.3	10.4	0	0.8	5	0.639	0.001
2022-06-01 07:55:28.028504	76.3	11.1	1	0.8	5	0.784	0.002
2022-06-01 07:55:29.032470	77.3	11.8	0	0.8	5	0.88	0.002
2022-06-01 07:55:30.035603	78.3	12.5	1	0.8	5	0.96	0.002
2022-06-01 07:55:31.039837	79.3	13.4	1	0.9	6	0.981	0.002
2022-06-01 07:55:32.044033	80.3	14.4	0	1.1	7	0.981	0.002
2022-06-01 07:55:33.048086	81.3	15.4	0	1.1	7	0.981	0.002
2022-06-01 07:55:34.051831	82.3	15.4	1	0.8	5	0.985	0.003
