,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18
2003-10-22,0.2388883746974347,0.20284176474851667,0.21751247695113915,0.19158731164289253,0.2220979542404662,0.18688277306897652,0.16449771177982878,0.2162507642931753,0.16922428418194563,0.27307005132116074,0.22018384830480514,0.19202602422686685,0.1069738370957978,0.1158193409704812,0.17011649033383341,0.1475103188757091,0.22618443659627036,0.14372391455179342
2003-10-23,0.2247719530449278,0.1924607863157723,0.2121018766712475,0.17965381493541072,0.21457407136416384,0.1797537366581746,0.150014983707566,0.20044175948263163,0.15760361692165564,0.25596722514640513,0.21397264337643834,0.18025345307447643,0.09742407317309336,0.10522984157634462,0.15513949175322034,0.13521234690853332,0.2115596798651309,0.13178783521698365
2003-10-24,0.2114561299027117,0.1825471434109866,0.2067985000941661,0.16818532076790796,0.20722340336698733,0.1727914495971727,0.1365847790101142,0.18564285000807598,0.14652449143721097,0.23975269360807197,0.2078922411309867,0.1690873043864681,0.08849535827994602,0.09543173134253186,0.1413836604025618,0.12380949855932179,0.19761557418411618,0.12059722124286185
2003-10-25,0.19897399094671303,0.17322827507870367,0.20167335077144974,0.1578328700466444,0.20023121276492464,0.1662333103244474,0.12467039850515092,0.17212903346343994,0.1365788865725888,0.2248146547662783,0.2020542897771552,0.15875956625029225,0.08069655922233814,0.08679991829586273,0.12898347072851746,0.11354279853672462,0.18495609999344326,0.11069918469458324
2003-10-26,0.18717598610503927,0.1642903159753614,0.196627564101867,0.14765401296576516,0.19335386666183857,0.15976524678284973,0.11342664402913417,0.15937561038080128,0.12688238440814587,0.2105143029407159,0.19630452704708926,0.14889016880098002,0.07322176568993867,0.07866037770460065,0.11751161988357091,0.10392549593502041,0.1726665650336856,0.10120983734124003
2003-10-27,0.1760900173356577,0.15583111272708028,0.1917169984059396,0.1383358435910011,0.18673660658740754,0.15358771356777837,0.10334745692599122,0.14763915691694018,0.11805921499490019,0.1972026429423357,0.19073182790851198,0.13968846630249276,0.0665912485745699,0.07135225290667835,0.10712525167956373,0.09518051626427057,0.16138770963974836,0.09270115411912845
2003-10-28,0.1656652698583646,0.14781620492164235,0.18693433636190687,0.12960661685787164,0.18035769334510482,0.14766488496929328,0.09416457992313876,0.1367802977676482,0.10985044012878936,0.18475545558283252,0.1853248631321028,0.13106822368801596,0.060561790531621945,0.06474238907819076,0.09765718522413606,0.08718514882332286,0.15084651702950982,0.0849085264277192
2003-10-29,0.15595413170797512,0.14036213929858712,0.18235275371101678,0.12211688386120352,0.17437959680302936,0.14222332006675736,0.08637571165007119,0.12706639180195478,0.10300716155210998,0.17363845524674992,0.18021071348720144,0.12323724928808098,0.05556413683255574,0.05933795266695865,0.08926925644521082,0.08020597433020166,0.14164901814452294,0.07838126727854483
2003-10-30,0.14667249285959394,0.13308368973323026,0.17777412469498527,0.11382789136991947,0.1683474078091264,0.13660620596963993,0.07826512634321695,0.11750045947817202,0.09518577698887346,0.16237792876379736,0.17505130028397467,0.1154665981913393,0.05014918953951007,0.05355964357496204,0.0811956757125892,0.07326924441944672,0.13184227471600507,0.07132170879772404
2003-10-31,0.13797363205049204,0.12621477684645468,0.1733260425542101,0.10664516574943861,0.16256590176357022,0.13129393255766386,0.07131093379091573,0.10882212450031827,0.08856743545959561,0.15205108993589236,0.17006525410246254,0.10830598635346192,0.045608472754668686,0.048525526730815005,0.0740193541236385,0.06707123217505842,0.12323090214419097,0.06532628408977453
