,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14
2067-03-08,0.004138041629717447,0.005439764044091621,0.0026321751658614032,0.0011766994798162365,0.004577391155456851,0.003597502395933981,0.006116633904296227,0.007882910525874188,0.004739514315481721,0.0035820455753629225,0.003803280234969531,2.7578615819380474e-05,0.011713814887215322,0.005439713347343059
2067-03-09,0.006507087778848045,0.00823925033773884,0.005031547020623389,0.002047083254098537,0.007945849874781058,0.0056295261115033605,0.00996280453643982,0.012523660709325288,0.007701165488516338,0.0055204272891757975,0.00524837486710699,0.0009508629311315354,0.017278887531135687,0.008033752317653818
2067-03-10,0.005341482169969046,0.009494401103403277,0.005357354872686868,0.0023827812002743714,0.009034476598556784,0.006770745215536392,0.01030213395026373,0.015285390142035947,0.009150088542487868,0.006692371758283203,0.005334562381034551,0.000496705995535221,0.020637950072225547,0.008591448699858166
2067-03-11,0.00922424398759283,0.01239678118754241,0.008120900750958664,0.0033423028155233838,0.012744591687391803,0.00897655912168379,0.01472418116374875,0.020246052761140623,0.012321011796371652,0.008795261476875808,0.00700432715220939,0.0016977757404106546,0.02644018085396547,0.012032516813573875
2067-03-12,0.005624328621628385,0.012494968794580525,0.006696277654294945,0.0029108164285196495,0.012090032310231051,0.009426468111995948,0.012649463103012555,0.021362177308783727,0.012514282341806323,0.009409253226311516,0.006242915423852895,0.0009137726322804044,0.02795873218013726,0.010911370386106338
2067-03-13,0.004371314273332382,0.010513027343684658,0.005307655004097596,0.0025566216302585956,0.010184764923666111,0.00822869886961091,0.00873555709738614,0.018544430903936412,0.010767729061393607,0.008479964926232977,0.004410466697909685,0.0008272148635739088,0.02514261273389034,0.008166278302929587
2067-03-14,0.0077484780321840415,0.012590453197138222,0.0072507672125992975,0.0030723144662651554,0.012517824380628326,0.009801527940541076,0.014923404542655195,0.022397674387192718,0.012737011974066362,0.009948392503140812,0.006203475154030287,0.0012119835472867027,0.029790484236762185,0.012935191524994243
2067-03-15,0.004643907707954358,0.013951442705385422,0.005691963694318381,0.002714174813748562,0.011347445000386463,0.0108477545334234,0.015182996354488516,0.023881290871565476,0.013841355861517211,0.011247360050153076,0.007060157536712952,0.0008844879740460502,0.03282645033247619,0.013082902682076453
2067-03-16,0.019781506986006423,0.02233733810086695,0.015647240918105255,0.005747379388662476,0.023223294410586577,0.01678264520140381,0.029965124942914333,0.03637717205997729,0.0226677898464585,0.016621001517538012,0.013300480610177544,0.005817103042336536,0.04670035206125444,0.023655401356425996
2067-03-17,0.05719824780929305,0.056783598511191614,0.04601879664850149,0.014666057978662342,0.061249265250910415,0.03780508989500268,0.08103496911332997,0.07857569719611858,0.05759195138096277,0.04016325395019396,0.040765590359209444,0.017649274237846645,0.09888274462068375,0.055642724597288244
2067-03-18,0.01963805833306107,0.04654469075756279,0.0308630537984692,0.012728711655186496,0.04864270342642167,0.032747821895635285,0.03298049471529611,0.06596602954296943,0.04943529416390294,0.036112945600889866,0.02478472562653951,0.008890479963015072,0.08434654490094703,0.027072502301251283
2067-03-19,0.017901062719463977,0.03896984466926559,0.024129114009177312,0.011135675823759877,0.04086552511263531,0.02857317207124626,0.029485179921945236,0.056169913472113586,0.042490884299383566,0.032507761595371255,0.017377304733119714,0.008039606724046662,0.07294080466311172,0.024782707285827342
2067-03-20,0.01635432594721402,0.03323252963758583,0.02045360649243354,0.0098187262560895,0.03542552231603378,0.025104424768086664,0.026405323403937246,0.048476089995403336,0.03657787113939818,0.029296979212423357,0.013680785957177586,0.007276042582417442,0.0639248923525928,0.022716804882233634
2067-03-21,0.014976548887957703,0.028783835855581686,0.017982396771454853,0.008723937443081992,0.031227541632491203,0.02220312111643171,0.02369094158722978,0.04712040497829172,0.03154239265700675,0.026435866621656506,0.011618167435241012,0.006590767396363888,0.08371272666037972,0.024304211386123716
2067-03-22,0.013748821466229286,0.025256268797220812,0.016063159612997997,0.007808599842698986,0.02777591898901349,0.01976044436621857,0.021298071563232303,0.04154362164370677,0.027253547745467836,0.02388494681278342,0.010299430563284502,0.0059756935152591555,0.07341006092529377,0.021198032734796677
2067-03-23,0.012654354641148509,0.02240126542578514,0.014456493751868454,0.007038810813862404,0.02483396484328683,0.017690580793608683,0.01918804579797057,0.03700178182396216,0.02359996960919268,0.021609355738456737,0.009340647572434625,0.005423569374076918,0.06516294275993642,0.019484347673942512
2067-03-24,0.011678242456477422,0.020048563926715987,0.013066052725531517,0.0063875910846638234,0.022278380448681464,0.015925599437321664,0.017326854215772514,0.03325718087705582,0.020486910538576972,0.019578282129734233,0.008573931341284152,0.004927893054790871,0.05847236499711585,0.01793701904590308
2067-03-25,0.010807250785731515,0.018079741701695014,0.01184608657361566,0.005833411277424956,0.020036835656148756,0.014411499894016683,0.015684583131607782,0.030132803590394316,0.01783376174912917,0.01776447817166135,0.007923851779596595,0.004482834784272615,0.05297274081434534,0.016539455169655895
2067-03-26,0.010029629777484207,0.016410944286760723,0.01076964271026114,0.005359038471818536,0.01806104615652086,0.013105158748109195,0.014234921774247625,0.02749610559469283,0.01557194335551446,0.016143831709704664,0.007354755944254625,0.004083167444782997,0.04839465469631255,0.015276725011426134
2067-03-27,0.009334947341990862,0.01498158098857788,0.00981752139330973,0.004950632624701483,0.01631502305688218,0.011971967658928422,0.012954728257688182,0.025247207336918504,0.013643109241396353,0.014694991931408719,0.0068482908702642885,0.003724204268670393,0.04453819921270133,0.01413539189630044
2067-03-28,0.008713941318551905,0.013746898103340692,0.008974345108214455,0.004597038123540268,0.014769823434786201,0.010984004071026777,0.011823647839201062,0.023310291984615334,0.011997619829993325,0.013399041562003066,0.006393793964646738,0.0034017429745326912,0.053942489430962456,0.013103363872047281
2067-03-29,0.008158388227863005,0.012673075557921675,0.008227077544686146,0.00428922779682157,0.013401100828026738,0.010118612323772312,0.010823777165125916,0.021627330510010617,0.010593242773923137,0.01223920955361506,0.005984167449641756,0.0031120156788885904,0.04941363171501195,0.012169759057570596
2067-03-30,0.00766098674871841,0.011733968781905052,0.007564395921006242,0.004019866093312875,0.01218787431352613,0.009357301201883392,0.0099393689643364,0.020153497865374244,0.00939404754981284,0.01120061905730656,0.0056140918167558625,0.0028516439862539575,0.04555563744994433,0.011324784475416582
2067-03-31,0.007215254267173925,0.010908925910075137,0.00697636921967917,0.0037829654595796618,0.011111839016958665,0.00868488567527999,0.00915657231671408,0.018853818688618827,0.008369465019532056,0.010270066164174555,0.005279238470743741,0.0026175987222509345,0.04223763560731067,0.010559627018023696
2067-04-01,0.006815435031598529,0.010181310145985022,0.006454253565366896,0.003573615649146265,0.010156926765160003,0.00808881724867903,0.008463204210967032,0.01770070755207267,0.0074934873386687546,0.009435825502311417,0.0049759106246759985,0.0024071638297272495,0.03935964308512562,0.009866355332627723
2067-04-02,0.006456418611575068,0.009537486557490515,0.0059903387520943594,0.0033877701434078342,0.009308990421910081,0.007558660148494291,0.00784854862241693,0.01667216057035944,0.006743987267081869,0.008687479294238734,0.004700869007446581,0.0022179039974906025,0.036844426506677824,0.009237831531414442
2067-04-03,0.006133667504683514,0.00896611649809927,0.005577822060690408,0.0032220773314350255,0.008555555992469082,0.007085680414580412,0.007303179795469109,0.015750421773365355,0.0061021390622293566,0.008015766926242507,0.004451238456273421,0.0020476356357596336,0.03463162175931652,0.008667631743007682
2067-04-04,0.005843152864885711,0.008992355355713164,0.005210700060515027,0.00307374679940785,0.00788561689500145,0.007099856308969435,0.010103410359304938,0.019210661352435106,0.005551925795322595,0.00741245246687741,0.004224450910036894,0.0018944008523293205,0.037973971871726096,0.010489842500830265
2067-04-05,0.013187633548364323,0.015257986548883773,0.010898866088744802,0.004519034626294202,0.014699785255431596,0.011486138193927846,0.021104072633998033,0.029313697947422123,0.011901505640663211,0.011303689375903689,0.009223077134726598,0.003145387562531977,0.04976076860825027,0.01865572205275758
2067-04-06,0.03999833984117479,0.032736013186742,0.032871124199662684,0.011063877255399354,0.03998036124921399,0.023627269344134918,0.047538450624497824,0.05412407717111211,0.031018976544396226,0.02239160958668098,0.02210258728407857,0.0178727246839454,0.07108502642479891,0.03663108781394765
2067-04-07,0.06254533764278739,0.053745766308753724,0.05803792939447286,0.020029090129340506,0.07129477985627958,0.038887221564552196,0.07004721459186218,0.08001051838412812,0.05501691857070753,0.03660141759391851,0.03521219981625586,0.034870917211943554,0.0956443221112131,0.05000598571288547
2067-04-08,0.07393681973999155,0.07070552010494151,0.076310702989545,0.02786868808741935,0.09672736784558517,0.05203974841469448,0.08210058880544016,0.09725308958638669,0.07549336036035961,0.04911300359896071,0.04327094516302561,0.04700067400757786,0.09359005356030486,0.05482866715778566
2067-04-09,0.09747687476610277,0.0908909995459424,0.10128325805685273,0.03781036311823903,0.1290553893577295,0.06624169269596998,0.10407810803122575,0.09805696563741934,0.09978202399492525,0.06401074726584696,0.05399299014103057,0.0682661984660027,0.08256709472677373,0.04385074095177604
