,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19
1982-11-21,1.003520225425839,0.6101808535664223,0.8456003742736213,0.6685624259023262,0.7535326120118537,0.7714449461975426,0.81895870219218,0.8879541816261144,0.7255272636718619,0.9520297585578417,0.7539887345064515,0.8325887212999674,0.7885837313954516,0.9661948493644923,0.8290309904085853,0.6769701786701179,0.7730185690656092,0.9675058593809143,0.8274583260403475
1982-11-22,0.6370181992761824,0.42323712846632744,0.4029770541420171,0.44837245917620233,0.383536462818593,0.49597424874996926,0.4497381487784069,0.5859680791628001,0.45555111335113624,0.5500974869051272,0.39446018986914255,0.4098905754984378,0.44452669140436685,0.4404680170241382,0.42650204976322137,0.416834017292197,0.3836616094772678,0.5675252471512517,0.47148032628247494
1982-11-23,0.5409608980894629,0.36614450454797953,0.38827104177841343,0.3723899748415629,0.3554426044069307,0.41563829825291365,0.3930703635604397,0.4771299968629378,0.4089438428683381,0.5093812801947838,0.35914034176412346,0.35461190042445,0.4093965133690586,0.44678359678984947,0.3792675982491915,0.36354636714879474,0.35006801295938367,0.5206281398489561,0.4206768799654561
1982-11-24,5.595767750779566,3.0734548949535423,4.2524240108509055,3.6249423641506477,4.000921003764867,4.193001984230888,4.37223768354,4.791172302062058,3.8737723232297325,4.975861637678337,4.186391576656928,4.601340389382952,4.379521936474758,4.781722639520513,4.7498142028541075,3.721093725602815,4.497816900961681,5.1110030397821795,4.564876291387981
1982-11-25,3.0699641158231037,1.9400784854603206,1.5556663105080748,2.2915536724390058,1.7219011815994594,2.412420415882655,2.062549086272518,2.9236307736947547,2.210514499651799,2.4805172780646254,1.9137813053357573,1.9239970900266066,2.237517108579992,1.5424466717218022,2.217512577355316,2.1267987007866114,2.045798687334161,2.6480449595968354,2.2908697232291058
1982-11-26,1.9779236349397278,1.353548175655017,1.170422329355263,1.5127298887165475,1.2369566380002128,1.5623258477730706,1.3435996531010077,1.8419334670393137,1.6157273038773394,1.8484387413248595,1.3429516746914043,1.2260636557745441,1.6693629580854168,1.258620366113758,1.4979730170250298,1.4930472491271298,1.437880517597065,1.9719922853052556,1.5772989361366434
1982-11-27,1.4592057967533298,1.033263269956201,0.9818781527934815,1.093689026832836,0.9592659861898518,1.139482956963175,0.9613168561843115,1.2579838833236292,1.2382684823280858,1.448018354364556,1.0150038247843207,0.8748993522864925,1.3001485265654682,1.1010894393385489,1.0780523237098074,1.1509304786351202,1.0672292020124952,1.5443429998849378,1.1608606952303264
1982-11-28,1.1221922883627113,0.8083358932334597,0.8313507701804064,0.8135964267795655,0.7527669980819482,0.8785638493881434,0.716442846423762,0.900329908241943,0.9579196364133653,1.1478957260105624,0.7838252812898179,0.6635007822893677,1.0147995944600723,0.9462132282205451,0.7842131086394837,0.8971266718016637,0.7910267694051907,1.221071034568979,0.8741276126282174
1982-11-29,0.8838698876922204,0.714225413389669,0.8166932754388683,0.6993815940240455,0.6983528993273618,0.6925216569671191,0.546313810711077,0.6610328357223159,0.7404800880592706,1.074635863940622,0.6106595674762958,0.6286249352367352,0.7874458302984346,0.9723309468716363,0.5678315209264729,0.6920170542897908,0.5780486653008754,0.9663457493407045,0.7761944416360412
1982-11-30,0.7280071271292415,0.5673797976950011,0.6602931716494037,0.5337072953885252,0.525917452789151,0.5692491026426458,0.44497985829352305,0.5162536476071582,0.5892299751726437,0.82718668558564,0.49725205872367595,0.47340634424417793,0.6266390962377961,0.7592739030822324,0.43072279090112736,0.5435120793484851,0.437111849517042,0.7882956281789526,0.5791478313890724
1982-12-01,0.6203820674035663,0.559755342707492,0.7132038946831021,0.5371703507562197,0.5412390075621205,0.4832431224842205,0.3802743250470658,0.4260077060643831,0.4804762473178672,0.8831411517951997,0.41710117075326825,0.5391754822371475,0.5081226774786869,0.8679928933061476,0.3399483966037029,0.4335013587237557,0.3394712677356119,0.6576153549531532,0.6065437835213922
1982-12-02,0.5426446013764512,0.4537861959475974,0.5633216767429723,0.41978725141349366,0.41211378926398046,0.4206571888799405,0.3369300156452347,0.36742617048621606,0.40103353842804035,0.6776023651907024,0.358150299832214,0.40286923780694417,0.4196736039128768,0.6547685972068144,0.2789233085430566,0.3513050945280638,0.2711631563618957,0.5597121343126766,0.4571513461189898
1982-12-03,0.484046808314418,0.38494008727942586,0.4973041362420944,0.3426003910579841,0.35251491705643917,0.373368861497686,0.30616157890472034,0.3273985093229715,0.34190466815251985,0.5765650243254451,0.3129894464344206,0.3482559889377579,0.3527012617948332,0.5834232532936032,0.2370453871620995,0.28952064374548303,0.22276635337634126,0.48467697545881416,0.38675949461899944
1982-12-04,0.4380139273254107,0.33521902964945743,0.44379203522354177,0.634874855188013,0.3072938839858101,0.3363567453830214,0.2829075902577736,0.2983869087092468,0.29694344719180255,1.0775146432238603,0.2770377351798399,0.30963950574611465,0.30115975070800344,1.1198352950548283,0.2075349196312778,0.24278142642978467,0.187922337463467,0.4257659542173503,0.33681409809142693
1982-12-05,0.4004380682675876,0.29715596828982943,0.39847948909793196,0.4595658486364338,0.2717122584909446,0.3064127782231388,0.26424637976464577,0.27604188222555137,0.2619448927224677,0.7054631314169515,0.24743925603467096,0.28012828018938674,0.26078657177907005,0.6365050091376989,0.18605441779570628,0.20715381676493716,0.16233755415389167,0.378375137714455,0.2999938104759975
1982-12-06,0.8721789764331794,0.6620561570292582,0.921059904665795,0.5073344190650617,0.7807075276628412,0.6165522792351683,0.6758520199128201,0.76728331769972,0.602371922337049,0.6799012935916133,0.7149938506211975,0.8519535355334015,0.6303055358882494,0.6287219448881071,0.8822917006195381,0.5417970770282328,0.7288002757655212,1.0798344486294171,0.8929230559322734
1982-12-07,2.6109262457375606,1.4009265717440824,1.815884591376365,1.4817813278223304,1.664383486807979,1.9958708542416517,2.135580184016527,2.393406307515785,1.9369955836801866,1.812259236343819,1.8824583867311069,1.8573796241202347,2.0688093153591525,1.745851756326891,2.1943906184200475,1.7719390116762233,2.1107993752707586,2.3942206057338624,1.8444099817336517
1982-12-08,1.5793639539430564,0.9482987197401924,0.8415095897025953,0.9912712367986308,0.88611808016962,1.2438853986551068,1.114900522846497,1.51556315605262,1.1742093324003267,1.070695895684855,0.9750803636920616,0.9362441031183613,1.1486368034429844,0.7985892456277034,1.1718764751988515,1.0755128269770644,1.0786880391175246,1.4091604413757628,1.054023774360176
1982-12-09,1.101831109436779,0.7029580230523631,0.681610356700419,0.7001225140953264,0.6659626273398069,0.8684905905842162,0.7734769364520964,1.0074676441949517,0.8837025344393132,0.8486982999939996,0.7124015185062414,0.6475421126826573,0.8770358819334285,0.684012177871215,0.8199171629499523,0.7815659935315409,0.7761366043873761,1.0849363909129044,0.7699877884852726
1982-12-10,0.8370413009453949,0.5490300280997084,0.5768922558951521,0.5350872867896226,0.5192067357382251,0.6577935071265562,0.5707708818685628,0.7101599766686435,0.6802563008262754,0.7188876122621268,0.542168860079413,0.4849329700526883,0.6811773410855502,0.6057418472042526,0.5917330462517038,0.6014328203857773,0.5694652381332668,0.8557967533545747,0.6055224559941725
1982-12-11,0.7038261246423712,0.4662923500059525,0.5314888915314682,0.425882119204289,0.44640730941596884,0.55182822195398,0.4766358576238684,0.5659039639879233,0.5619398498253144,0.5921089388184156,0.4558457247765071,0.41790056425450883,0.5666485736443123,0.5406350843489596,0.47513045881260574,0.4977975848550159,0.4588448821753288,0.7226004775114179,0.48354684115527413
1982-12-12,0.5792295791394022,0.38529000834859706,0.4536137109778086,0.45595761556298,0.36071069666273736,0.45429514936524806,0.384691425620008,0.445002438601606,0.44766571528396804,0.7093076023459377,0.36362198157305814,0.3408636253727285,0.4483022674609875,0.6891909418233367,0.3601271366573304,0.3935861487074085,0.34414596742550535,0.587290115344259,0.538587629070715
