time,streamflow,temp_era5,prec_era5
1991-11-30,2.114400882677455,-9.765045166015625,0.05222671043156879
1991-12-01,2.0244737035674882,-6.031463623046875,9.596090577542782
1991-12-02,1.9345465244575208,-2.509552001953125,4.737870662938803
1991-12-03,1.8897418168444282,-1.567718505859375,3.1097601517103612
1991-12-04,1.8716292754689225,0.44464111328125,5.283981095999479
1991-12-05,7.0184509010665685,-0.071990966796875,30.980658251792192
1991-12-06,8.81794777491725,-0.227691650390625,29.12433659657836
1991-12-07,5.578662743655757,-2.30419921875,11.427432484924793
1991-12-08,4.58914600956234,-0.666839599609375,17.292719520628452
1991-12-09,5.12902684810592,0.224761962890625,27.671075519174337
1991-12-10,3.599311511585142,-4.486419677734375,2.3524727497715503
1991-12-11,3.149357852151526,-3.122344970703125,23.772238288074732
1991-12-12,3.32921221037146,-2.776885986328125,25.806805305182934
1991-12-13,2.9243810224347184,-5.697845458984375,3.131332027260214
1991-12-14,2.609477013607944,-7.943328857421875,0.015895085516604013
1991-12-15,2.3393777123942625,-10.025360107421875,1.6653344376760613e-13
1991-12-16,2.1595233541743286,-8.634490966796875,1.6653344376760613e-13
1991-12-17,2.069596175064362,-7.127655029296875,1.6653344376760613e-13
1991-12-18,1.9345465244575208,-5.346649169921875,6.7644944647327065
1991-12-19,1.907536594336153,-4.971710205078125,3.151768574025482
1991-12-20,1.8087120264803236,-5.696563720703125,0.12148387322667986
1991-12-21,1.745477013607944,-2.875274658203125,5.3963817888870835
1991-12-22,1.673662375873483,-1.590423583984375,0.4745818514493294
1991-12-23,1.610745126884884,-3.643463134765625,0.015895085516604013
1991-12-24,1.574520044133873,-3.155303955078125,0.6868947384646162
1991-12-25,1.5386127252666422,-1.455291748046875,0.2202604831836652
1991-12-26,1.511602795145274,-0.284393310546875,0.05449743675853824
1991-12-27,1.4938080176535489,0.340423583984375,0.2883823122829199
1991-12-28,1.4756954762780434,-1.3533935546875,0.00340608979740864
1991-12-29,1.4486855461566754,-1.292724609375,0.9525698464130983
1991-12-30,1.4216756160353072,-0.80853271484375,2.286621480016038
1991-12-31,1.3857682971680763,-0.861541748046875,0.053362083417596295
1992-01-01,1.33174843692534,-1.87890625,0.2469113009283319
1992-01-02,1.3857682971680763,-1.269744873046875,25.871814507991076
1992-01-03,1.349860978300846,-3.578033447265625,5.038112949114293
1992-01-04,1.322851048179478,-2.627960205078125,12.290572794154286
1992-01-05,1.2777285766826036,-6.379150390625,1.3400550931692123
1992-01-06,1.2507186465612359,-6.440521240234375,0.9730550344102085
1992-01-07,1.187801397572637,-10.170806884765625,1.6653344376760613e-13
1992-01-08,1.187801397572637,-9.555511474609375,0.14141284009383526
1992-01-09,1.349860978300846,-2.146026611328125,4.255853500217199
1992-01-10,2.7353115115851416,-0.213714599609375,14.225459704175591
1992-01-11,2.366387642515631,-1.210968017578125,14.429723331704736
1992-01-12,2.0514836336888562,-4.233734130859375,0.7126758486265317
1992-01-13,1.8986392055902903,-3.714813232421875,0.6161559678730555
1992-01-14,1.7724869437293123,-1.095916748046875,0.958464786526747
1992-01-15,1.7006723059948512,0.64056396484375,2.2177126491442323
1992-01-16,1.9256491357116585,0.349884033203125,16.142388805747032
1992-01-17,1.7817020963589556,-2.1531982421875,1.6653344376760613e-13
1992-01-18,1.7187848473703566,-4.93939208984375,1.6653344376760613e-13
1992-01-19,1.6647649871276202,-4.937286376953125,1.6653344376760613e-13
1992-01-20,1.610745126884884,-6.442626953125,1.6653344376760613e-13
1992-01-21,1.601529974255241,-2.75396728515625,13.266993267461658
1992-01-22,1.574520044133873,-4.729644775390625,3.773253585677594
1992-01-23,5.218954027215888,-1.166473388671875,46.29025887697935
1992-01-24,12.597431408606104,0.960296630859375,30.56538188830018
1992-01-25,8.548166237587349,0.789520263671875,14.094146294519305
1992-01-26,6.478570062522987,-1.293212890625,1.50952601688914
1992-01-27,8.81794777491725,0.485748291015625,22.354455292224884
1992-01-28,11.697524089738874,0.87158203125,41.75719656050205
1992-01-29,10.797616770871642,1.39166259765625,26.57887665554881
1992-01-30,12.597431408606104,2.9200439453125,24.591244105249643
1992-01-31,15.296835601324016,2.1785888671875,39.80098105967045
1992-02-01,9.627927914674514,1.316436767578125,8.676688000559807
1992-02-02,6.874503861713865,-0.44970703125,3.1391410273499787
1992-02-03,5.461725634424421,1.8172607421875,1.819287525722757
1992-02-04,4.6609606472968,0.1170654296875,1.6653344376760613e-13
1992-02-05,4.076275101140125,-0.737030029296875,1.6653344376760613e-13
1992-02-06,3.590096358955498,-2.660888671875,1.6653344376760613e-13
1992-02-07,3.266294961382861,-2.7158203125,1.6653344376760613e-13
1992-02-08,3.0143082015446856,-1.5211181640625,1.1481376161100343
1992-02-09,2.7893313718278785,-0.811614990234375,0.1672262958891224
1992-02-10,2.5913644722324385,0.643768310546875,0.2311987685970962
1992-02-11,2.4204075027583674,0.623443603515625,0.3737339618965052
1992-02-12,2.3034703935270318,0.993072509765625,1.0123363259481266
1992-02-13,2.2316557557925707,1.293487548828125,4.3793088756501675
1992-02-14,2.1595233541743286,0.445587158203125,0.8260306640295312
1992-02-15,2.123616035307098,-0.0784912109375,10.88429898954928
1992-02-16,2.0244737035674882,-2.852874755859375,0.07070642004691763
1992-02-17,1.9434439132033838,-3.536224365234375,1.9865137233864516
1992-02-18,1.9164339830820152,-2.74359130859375,14.89885300397873
1992-02-19,1.8535167340934169,-5.196868896484375,4.013431258499622
1992-02-20,1.8087120264803236,-3.2554931640625,10.049289814196527
1992-02-21,1.9256491357116585,-1.2652587890625,21.293857041746378
1992-02-22,2.5824670834865757,-0.24407958984375,28.43969687819481
1992-02-23,2.3933975726369994,-1.564605712890625,2.1481283416505903
1992-02-24,2.2764604634056638,0.595672607421875,6.109932786785066
1992-02-25,2.258665685913939,3.968048095703125,0.08978592850326095
1992-02-26,2.492539904376609,2.1265869140625,1.6653344376760613e-13
1992-02-27,2.8433512320706145,2.388336181640625,1.6653344376760613e-13
1992-02-28,3.2481824200073555,2.859893798828125,1.6653344376760613e-13
1992-02-29,3.455364472232439,1.949188232421875,0.2682354715943802
1992-03-01,3.473159249724163,2.115692138671875,0.2199755508627277
1992-03-02,3.5001691798455314,2.393096923828125,0.4870887380093336
1992-03-03,3.311417432879735,0.773406982421875,4.315336933359504
1992-03-04,3.0594306730415592,1.374237060546875,1.0145810520043597
1992-03-05,2.8433512320706145,1.914642333984375,4.813648201525211
1992-03-06,2.672394262596543,2.002166748046875,1.0112141986610368
1992-03-07,2.56435454211107,2.787322998046875,0.18742812317213975
1992-03-08,2.4744273630011033,1.047821044921875,1.6653344376760613e-13
1992-03-09,2.384500183891136,1.947662353515625,1.6653344376760613e-13
1992-03-10,2.348592865023906,1.081329345703125,1.6653344376760613e-13
1992-03-11,2.357490253769768,2.016876220703125,1.6653344376760613e-13
1992-03-12,2.4385200441338726,3.494171142578125,1.6653344376760613e-13
1992-03-13,2.5554571533652073,3.262664794921875,1.6653344376760613e-13
1992-03-14,2.825238690695109,4.133331298828125,1.6653344376760613e-13
1992-03-15,3.113450533284295,3.7183837890625,4.675602342467755
1992-03-16,3.1042353806546523,3.177581787109375,3.71152589796111
1992-03-17,2.978400882677455,1.927520751953125,5.228908534627408
1992-03-18,2.7893313718278785,1.413299560546875,0.8495994232362136
1992-03-19,2.62758955498345,1.759368896484375,1.6653344376760613e-13
1992-03-20,2.537344611989702,1.4393310546875,1.6653344376760613e-13
1992-03-21,2.4833247517469657,1.594512939453125,1.6653344376760613e-13
1992-03-22,2.4833247517469657,1.857818603515625,1.6653344376760613e-13
1992-03-23,2.492539904376609,2.651397705078125,1.6653344376760613e-13
1992-03-24,2.546559764619345,2.843353271484375,1.6653344376760613e-13
1992-03-25,2.6453843324751745,3.08642578125,1.6653344376760613e-13
1992-03-26,2.825238690695109,3.6485595703125,0.5420825225883164
1992-03-27,2.888473703567488,1.726104736328125,2.7485715807415545
